url,emotion,headline,source,yr,sentiment
https://www.cbsnews.com/news/iraq-its-all-about-oil/,neutral,Iraq: ... Oil,cbs,2003,0
https://www.cbsnews.com/news/dd-534955/,neutral,dd ... dd,cbs,2003,0
https://www.cbsnews.com/news/us-calls-up-combat-division/,neutral,U.S. ... Division,cbs,2003,0
https://www.cbsnews.com/news/mama-mia-italys-14-year-old-drivers/,neutral,Mama ... Drivers,cbs,2003,0
https://www.cbsnews.com/news/the-demise-of-twains-celebrated-frog/,joy,The ... Frog,cbs,2003,1
https://www.cbsnews.com/news/salvation-army-shoots-down-donation/,sadness,Salvation ... Donation,cbs,2003,-1
https://www.cbsnews.com/news/massive-ice-sheet-shrinking/,disgust,Massive ... Shrinking,cbs,2003,-1
https://www.cbsnews.com/news/how-good-is-your-salad/,neutral,How ... Salad?,cbs,2003,0
https://www.cbsnews.com/news/mexican-border-standoff-averted/,neutral,Mexican ... Averted,cbs,2003,0
https://www.cbsnews.com/news/china-launches-fourth-space-capsule/,neutral,China ... Capsule,cbs,2003,0
https://www.cbsnews.com/news/mississippis-cyber-milestone/,neutral,Mississippi's ... Milestone,cbs,2003,0
https://www.cbsnews.com/news/binge-drinking-on-the-rise/,disgust,Binge ... Rise,cbs,2003,-1
https://www.cbsnews.com/news/retired-take-it-easy/,neutral,Retired? ... Easy,cbs,2003,0
https://www.cbsnews.com/news/us-mining-deaths-hit-record-low/,sadness,U.S. ... Low,cbs,2003,-1
https://www.cbsnews.com/news/global-warming-kicks-off-a-migration/,neutral,Global ... Migration,cbs,2003,0
https://www.cbsnews.com/news/auto-industrys-current-color-blue/,neutral,Auto ... Blue,cbs,2003,0
https://www.cbsnews.com/news/holiday-rice-cakes-prove-deadly/,fear,Holiday ... Deadly,cbs,2003,-1
https://www.cbsnews.com/news/insurance-industry-blacklist/,neutral,Insurance ... Blacklist,cbs,2003,0
https://www.cbsnews.com/news/get-fit-belly-dancing/,neutral,Get ... Dancing,cbs,2003,0
https://www.cbsnews.com/news/war-jitters-spook-stock-market/,fear,War ... Market,cbs,2003,-1
https://www.cbsnews.com/news/trade-deficit-balloons-to-40b/,neutral,Trade ... $40B,cbs,2003,0
https://www.cbsnews.com/news/they-solemnly-swear/,sadness,They ... Swear,cbs,2003,-1
https://www.cbsnews.com/news/ohio-state-upsets-miami-in-ot-31-24/,neutral,Ohio ... 31-24,cbs,2003,0
https://www.cbsnews.com/news/surgeons-strike-in-west-virginia/,fear,Surgeons ... Virginia,cbs,2003,-1
https://www.cbsnews.com/news/sealing-home-drafts/,neutral,Sealing ... Drafts,cbs,2003,0
https://www.cbsnews.com/news/women-reveal-body-image-views/,neutral,Women ... Views,cbs,2003,0
https://www.cbsnews.com/news/looking-back-at-lance-loud/,neutral,Looking ... Loud,cbs,2003,0
https://www.cbsnews.com/news/the-king-still-reigns/,neutral,'The ... Reigns,cbs,2003,0
https://www.cbsnews.com/news/second-cup-cafe-jason-mraz/,neutral,Second ... Mraz,cbs,2003,0
https://www.cbsnews.com/news/claire-danes-hours-not-for-books/,sadness,Claire ... Books,cbs,2003,-1
https://www.cbsnews.com/news/arafat-welcomes-cease-fire-but/,sadness,Arafat ... But...,cbs,2003,-1
https://www.cbsnews.com/news/french-beaches-brace-for-oily-tide/,neutral,French ... Tide,cbs,2003,0
https://www.cbsnews.com/news/a-brady-bunch-story/,neutral,A ... Story,cbs,2003,0
https://www.cbsnews.com/news/bush-lays-out-his-stimulus-plan/,neutral,Bush ... Plan,cbs,2003,0
https://www.cbsnews.com/news/mistaken-bombing-pilots-face-charges/,fear,Mistaken-Bombing ... Charges,cbs,2003,-1
https://www.cbsnews.com/news/orrin-hatch-some-lawyers-he-likes/,neutral,Orrin ... Likes,cbs,2003,0
https://www.cbsnews.com/news/ozzy-and-sharon-get-hitched-again/,sadness,Ozzy ... (Again),cbs,2003,-1
https://www.cbsnews.com/news/separate-but-equal-backslide/,neutral,'Separate ... Backslide,cbs,2003,0
https://www.cbsnews.com/news/lott-in-line-for-panel-chairmanship/,neutral,Lott ... Chairmanship,cbs,2003,0
https://www.cbsnews.com/news/the-odd-truth-dec-31-2002/,neutral,The ... 2002,cbs,2003,0
https://www.cbsnews.com/news/few-clues-in-laci-peterson-search/,neutral,Few ... Search,cbs,2003,0
https://www.cbsnews.com/news/van-dams-glad-monster-is-put-away/,joy,Van ... Away,cbs,2003,1
https://www.cbsnews.com/news/critics-question-dyed-in-the-wool-poet/,anger,Critics ... Poet,cbs,2003,-1
https://www.cbsnews.com/news/us-pushes-closer-traveler-tracking/,neutral,U.S. ... Tracking,cbs,2003,0
https://www.cbsnews.com/news/pay-bills-start-saving/,neutral,Pay ... Saving,cbs,2003,0
https://www.cbsnews.com/news/the-latest-in-vacuums/,neutral,The ... Vacuums,cbs,2003,0
https://www.cbsnews.com/news/look-out-isurvivor-i/,neutral,Look ... <i>Survivor</I>!,cbs,2003,0
https://www.cbsnews.com/news/its-easy-to-look-good/,neutral,It's ... Good,cbs,2003,0
https://www.cbsnews.com/news/army-deploys-more-soldiers-to-gulf/,neutral,Army ... Gulf,cbs,2003,0
https://www.cbsnews.com/news/pakistan-border-clash-prompts-outrage/,anger,Pakistan ... Outrage,cbs,2003,-1
https://www.cbsnews.com/news/taking-the-sin-out-of-sin-city/,neutral,Taking ... City',cbs,2003,0
https://www.cbsnews.com/news/probing-asian-clone-link/,neutral,Probing ... Link,cbs,2003,0
https://www.cbsnews.com/news/your-medical-future-mother-knows-best/,neutral,Your ... Best,cbs,2003,0
https://www.cbsnews.com/news/a-look-at-weight-watchers/,neutral,A ... Watchers,cbs,2003,0
https://www.cbsnews.com/news/nyc-to-undertake-9-11-health-study/,neutral,NYC ... Study,cbs,2003,0
https://www.cbsnews.com/news/violence-predicted-in-venezuela/,anger,Violence ... Venezuela,cbs,2003,-1
https://www.cbsnews.com/news/babys-first-haircut/,surprise,Baby's ... Haircut,cbs,2003,0
https://www.cbsnews.com/news/the-odd-truth-jan-2-2003-03-01-2003/,neutral,The ... 2003,cbs,2003,0
https://www.cbsnews.com/news/jesse-the-mouth-ventura-turns-pro/,neutral,Jesse ... Pro,cbs,2003,0
https://www.cbsnews.com/news/andys-common-nonsense/,neutral,Andy's ... Nonsense',cbs,2003,0
https://www.cbsnews.com/news/dialing-for-iyour-i-dollars/,neutral,Dialing ... Dollars,cbs,2003,0
https://www.cbsnews.com/news/anti-us-protests-draw-thousands/,anger,Anti-U.S. ... Thousands,cbs,2003,-1
https://www.cbsnews.com/news/storms-floods-wreak-havok-in-europe/,fear,"Storms, ... Europe",cbs,2003,-1
https://www.cbsnews.com/news/medicare-drugs-likely-but-at-a-price/,neutral,Medicare ... Price,cbs,2003,0
https://www.cbsnews.com/news/sharpton-makes-it-official/,neutral,Sharpton ... Official,cbs,2003,0
https://www.cbsnews.com/news/becoming-a-big-fish/,neutral,Becoming ... Fish,cbs,2003,0
https://www.cbsnews.com/news/a-little-help-from-your-pc/,neutral,A ... PC,cbs,2003,0
https://www.cbsnews.com/news/angelas-angel/,neutral,Angela's ... Angel,cbs,2003,0
https://www.cbsnews.com/news/gephardt-enters-the-fray/,neutral,Gephardt ... Fray,cbs,2003,0
https://www.cbsnews.com/news/new-year-new-ways-to-expense/,neutral,New ... Expense,cbs,2003,0
https://www.cbsnews.com/news/the-puzzle-master/,neutral,The ... Master,cbs,2003,0
https://www.cbsnews.com/news/nuke-plant-gets-restart-go-ahead/,neutral,Nuke ... Go-Ahead,cbs,2003,0
https://www.cbsnews.com/news/a-very-good-year-to-fly/,joy,A ... Fly,cbs,2003,1
https://www.cbsnews.com/news/uncle-sams-request/,neutral,Uncle ... Request,cbs,2003,0
https://www.cbsnews.com/news/bush-to-push-economic-stimulus-plan/,neutral,Bush ... Plan,cbs,2003,0
https://www.cbsnews.com/news/gunmen-attack-jewish-settlement/,fear,Gunmen ... Settlement,cbs,2003,-1
https://www.cbsnews.com/news/sizzling-red-snapper/,surprise,Sizzling ... Snapper,cbs,2003,0
https://www.cbsnews.com/news/teen-admits-pirating-anti-piracy-tech/,disgust,Teen ... Tech,cbs,2003,-1
https://www.cbsnews.com/news/your-tax-dollars-promoting-marriage/,neutral,Your ... Marriage,cbs,2003,0
https://www.cbsnews.com/news/houston-we-have-a-weight-problem/,neutral,"Houston, ... Problem",cbs,2003,0
https://www.cbsnews.com/news/fiona-shaws-theatrics/,neutral,Fiona ... Theatrics,cbs,2003,0
https://www.cbsnews.com/news/hawaii-lava-lovers-celebrate-20-years/,joy,Hawaii ... Years,cbs,2003,1
https://www.cbsnews.com/news/bush-predicts-peace-in-koreas/,neutral,Bush ... Koreas,cbs,2003,0
https://www.cbsnews.com/news/teen-drinking-shocker/,fear,Teen ... Shocker,cbs,2003,-1
https://www.cbsnews.com/news/frist-promises-to-heal-gop/,neutral,Frist ... GOP,cbs,2003,0
https://www.cbsnews.com/news/south-tries-to-ease-korea-nuke-stress/,neutral,South ... Stress,cbs,2003,0
https://www.cbsnews.com/news/dems-target-bush-stimulus-plan/,neutral,Dems ... Plan,cbs,2003,0
https://www.cbsnews.com/news/chavez-may-declare-martial-law/,neutral,Chavez ... Law,cbs,2003,0
https://www.cbsnews.com/news/molester-allegedly-tries-to-buy-child/,disgust,Molester ... Child,cbs,2003,-1
https://www.cbsnews.com/news/citigroup-takes-15b-charge/,neutral,Citigroup ... Charge,cbs,2003,0
https://www.cbsnews.com/news/prozac-push-furor-leads-to-lawsuit/,neutral,Prozac ... Lawsuit,cbs,2003,0
https://www.cbsnews.com/news/venezuela-strikers-try-to-recruit-military/,anger,Venezuela ... Military,cbs,2003,-1
https://www.cbsnews.com/news/war-preparations-intensify/,neutral,War ... Intensify,cbs,2003,0
https://www.cbsnews.com/news/cold-feet-for-cloning-reporter/,neutral,Cold ... Reporter?,cbs,2003,0
https://www.cbsnews.com/news/clone-proof-on-hold/,neutral,Clone ... Hold,cbs,2003,0
https://www.cbsnews.com/news/lott-like-incident-for-calif-gop/,neutral,Lott-Like ... GOP,cbs,2003,0
https://www.cbsnews.com/news/venez-prez-foes-to-pass-the-hat/,sadness,Venez. ... Hat,cbs,2003,-1
https://www.cbsnews.com/news/german-hijacking-scare/,fear,German ... Scare,cbs,2003,-1
https://www.cbsnews.com/news/brits-mum-on-big-deployments-to-iraq/,neutral,Brits ... Iraq,cbs,2003,0
https://www.cbsnews.com/news/seoul-seeks-moscows-aid-in-nukes-row/,sadness,Seoul ... Row,cbs,2003,-1
https://www.cbsnews.com/news/nfl-playoff-picture-finally-in-focus/,neutral,NFL ... Focus,cbs,2003,0
https://www.cbsnews.com/news/israel-raids-four-camps-in-gaza/,fear,Israel ... Gaza,cbs,2003,-1
https://www.cbsnews.com/news/falcons-sack-pack-jets-crush-colts/,anger,Falcons ... Colts,cbs,2003,-1
https://www.cbsnews.com/news/tax-cut-battle-royal-shaping-up/,neutral,Tax ... Up,cbs,2003,0
https://www.cbsnews.com/news/kids-for-sale-online-controversy/,anger,Kids ... Controversy,cbs,2003,-1
https://www.cbsnews.com/news/a-new-front-in-war-on-aids/,neutral,A ... AIDS,cbs,2003,0
https://www.cbsnews.com/news/space-tag-the-real-thing/,neutral,Space ... Thing,cbs,2003,0
https://www.cbsnews.com/news/hula-senior-style/,neutral,"Hula, ... Senior-Style",cbs,2003,0
https://www.cbsnews.com/news/fat-at-40-youll-die-a-lot-sooner/,neutral,Fat ... Sooner,cbs,2003,0
https://www.cbsnews.com/news/here-come-the-hybrids/,neutral,Here ... Hybrids,cbs,2003,0
https://www.cbsnews.com/news/lord-reigns-over-box-office-again/,neutral,'Lord' ... Again,cbs,2003,0
https://www.cbsnews.com/news/kids-for-sale-young-on-the-street/,neutral,Kids ... Street,cbs,2003,0
https://www.cbsnews.com/news/text-of-the-iaea-resolution/,neutral,Text ... Resolution,cbs,2003,0
https://www.cbsnews.com/news/digital-insurance-for-lady-liberty/,neutral,Digital ... Liberty,cbs,2003,0
https://www.cbsnews.com/news/kids-for-sale-look-but-dont-touch/,neutral,Kids ... Touch?,cbs,2003,0
https://www.cbsnews.com/news/chinese-to-deliver-manned-spaceflight/,neutral,Chinese ... Spaceflight,cbs,2003,0
https://www.cbsnews.com/news/gadget-nirvana-opens-in-las-vegas/,neutral,'Gadget ... Vegas,cbs,2003,0
https://www.cbsnews.com/news/more-damage-as-winds-whip-california/,sadness,More ... California,cbs,2003,-1
https://www.cbsnews.com/news/2-plaintiffs-settle-in-suv-lawsuit/,anger,2 ... Lawsuit,cbs,2003,-1
https://www.cbsnews.com/news/family-slay-fugitive-caught/,anger,Family ... Caught,cbs,2003,-1
https://www.cbsnews.com/news/la-train-truck-crash-kills-one/,sadness,L.A. ... One,cbs,2003,-1
https://www.cbsnews.com/news/ftn-1-5-03/,neutral,FTN ... 1/5/03,cbs,2003,0
https://www.cbsnews.com/news/watching-your-kids-every-move/,neutral,Watching ... Move,cbs,2003,0
https://www.cbsnews.com/news/israel-strikes-back-with-a-vengeance/,anger,Israel ... Vengeance,cbs,2003,-1
https://www.cbsnews.com/news/meet-the-new-congress/,neutral,Meet ... Congress,cbs,2003,0
https://www.cbsnews.com/news/gop-headed-for-nyc/,neutral,GOP ... NYC,cbs,2003,0
https://www.cbsnews.com/news/water-fight-brewing-on-capitol-hill/,neutral,Water ... Hill,cbs,2003,0
https://www.cbsnews.com/news/russia-agrees-to-help-ease-nuke-row/,neutral,Russia ... Row,cbs,2003,0
https://www.cbsnews.com/news/bush-dems-duel-over-dividends/,anger,Bush ... Dividends,cbs,2003,-1
https://www.cbsnews.com/news/dems-bush-economic-plan-favors-rich/,neutral,Dems: ... Rich,cbs,2003,0
https://www.cbsnews.com/news/feds-ring-up-phone-changes/,neutral,Feds ... Changes,cbs,2003,0
https://www.cbsnews.com/news/daschle-wont-run-for-president/,sadness,Daschle ... President,cbs,2003,-1
https://www.cbsnews.com/news/a-radical-proposal/,fear,A ... Proposal,cbs,2003,-1
https://www.cbsnews.com/news/kids-found-in-nj-house-of-horrors/,fear,Kids ... Horrors,cbs,2003,-1
https://www.cbsnews.com/news/rupert-murdochs-empire-gets-bigger/,neutral,Rupert ... Bigger,cbs,2003,0
https://www.cbsnews.com/news/iraq-on-our-minds-and-in-our-words/,neutral,Iraq ... Words,cbs,2003,0
https://www.cbsnews.com/news/poll-online-surveys-tilted-to-gop/,neutral,Poll: ... GOP,cbs,2003,0
https://www.cbsnews.com/news/sources-teen-may-have-killed-nj-boy/,sadness,Sources: ... Boy,cbs,2003,-1
https://www.cbsnews.com/news/soup-for-every-occasion/,neutral,Soup ... Occasion,cbs,2003,0
https://www.cbsnews.com/news/the-lovable-sam/,neutral,The ... 'Sam',cbs,2003,0
https://www.cbsnews.com/news/whos-the-next-britney/,neutral,Who's ... Britney?,cbs,2003,0
https://www.cbsnews.com/news/hollywood-breaks-box-office-bank/,surprise,Hollywood ... Bank,cbs,2003,0
https://www.cbsnews.com/news/flex-time-really-catching-on/,neutral,Flex ... On,cbs,2003,0
https://www.cbsnews.com/news/drill-less-brain-surgery/,neutral,Drill-less ... Surgery,cbs,2003,0
https://www.cbsnews.com/news/more-military-ships-head-out-to-sea/,neutral,More ... Sea,cbs,2003,0
https://www.cbsnews.com/news/tempers-flare-over-latest-inspections/,anger,Tempers ... Inspections,cbs,2003,-1
https://www.cbsnews.com/news/kid-backpack-perils-lie-underfoot/,neutral,Kid ... Underfoot,cbs,2003,0
https://www.cbsnews.com/news/the-odd-truth-jan-3-2003/,neutral,The ... 2003,cbs,2003,0
https://www.cbsnews.com/news/fbi-illegal-5-manhunt-was-false-alarm/,fear,FBI: ... Alarm,cbs,2003,-1
https://www.cbsnews.com/news/us-again-underestimated-al-qaeda/,fear,U.S. ... Qaeda,cbs,2003,-1
https://www.cbsnews.com/news/israel-ramps-up-restrictions/,anger,Israel ... Restrictions,cbs,2003,-1
https://www.cbsnews.com/news/norwegian-teen-acquitted-in-dvd-cracking-case/,joy,Norwegian ... case,cbs,2003,1
https://www.cbsnews.com/news/saddam-sees-spies-in-disguise/,disgust,Saddam ... Disguise,cbs,2003,-1
https://www.cbsnews.com/news/uk-cracking-down-on-gun-crime/,fear,U.K. ... Crime,cbs,2003,-1
https://www.cbsnews.com/news/norwegian-teen-acquitted-in-dvd-film-cracking-case/,joy,Norwegian ... case,cbs,2003,1
https://www.cbsnews.com/news/ensuring-world-class-health-care/,neutral,Ensuring ... Care,cbs,2003,0
https://www.cbsnews.com/news/claim-second-cloned-human-born/,neutral,Claim ... Born,cbs,2003,0
https://www.cbsnews.com/news/revving-up-the-war-machine/,neutral,Revving ... Machine,cbs,2003,0
https://www.cbsnews.com/news/ricin-raid-slay-suspect-faces-judge/,fear,Ricin ... Judge,cbs,2003,-1
https://www.cbsnews.com/news/gavel-and-go-on-capitol-hill/,neutral,Gavel ... Hill,cbs,2003,0
https://www.cbsnews.com/news/chicago-starlet/,neutral,'Chicago' ... Starlet,cbs,2003,0
https://www.cbsnews.com/news/fistful-of-grammy-nods-for-8/,fear,Fistful ... 8,cbs,2003,-1
https://www.cbsnews.com/news/wind-farms-face-green-resistance/,neutral,Wind ... Resistance,cbs,2003,0
https://www.cbsnews.com/news/norwegian-teen-acquitted-in-dvd-case/,neutral,Norwegian ... Case,cbs,2003,0
https://www.cbsnews.com/news/atkins-a-meat-lovers-dream/,neutral,"Atkins, ... Dream",cbs,2003,0
https://www.cbsnews.com/news/new-congress-off-to-fast-start/,neutral,New ... Start,cbs,2003,0
https://www.cbsnews.com/news/new-era-for-white-collar-criminals/,neutral,New ... Criminals,cbs,2003,0
https://www.cbsnews.com/news/feng-shui-chic/,neutral,'Feng ... Chic',cbs,2003,0
https://www.cbsnews.com/news/hi-hugo-its-fidel-psych/,joy,Hi ... Psych!,cbs,2003,1
https://www.cbsnews.com/news/lapd-putting-the-brakes-on-chases/,neutral,LAPD ... Chases,cbs,2003,0
https://www.cbsnews.com/news/call-to-restart-military-draft/,neutral,Call ... Draft,cbs,2003,0
https://www.cbsnews.com/news/slim-fast-in-the-spotlight/,neutral,Slim-Fast ... Spotlight,cbs,2003,0
https://www.cbsnews.com/news/online-film-critics-laud-lord/,neutral,Online ... 'Lord',cbs,2003,0
https://www.cbsnews.com/news/us-factories-whistle-a-happy-tune/,joy,U.S. ... Tune,cbs,2003,1
https://www.cbsnews.com/news/the-sunday-night-sex-show/,neutral,'The ... Show',cbs,2003,0
https://www.cbsnews.com/news/poll-fix-the-economy-first/,neutral,Poll: ... First,cbs,2003,0
https://www.cbsnews.com/news/the-predator/,neutral,The ... Predator,cbs,2003,0
https://www.cbsnews.com/news/the-odd-truth-jan-6-2003/,neutral,The ... 2003,cbs,2003,0
https://www.cbsnews.com/news/shining-the-spotlight-again/,joy,Shining ... Again,cbs,2003,1
https://www.cbsnews.com/news/trail-of-neglect-in-nj-child-abuse-case/,sadness,Trail ... Case,cbs,2003,-1
https://www.cbsnews.com/news/planet-found-5000-light-years-away/,neutral,Planet ... Away,cbs,2003,0
https://www.cbsnews.com/news/whipping-winds-wreak-havoc-in-socal/,fear,Whipping ... SoCal,cbs,2003,-1
https://www.cbsnews.com/news/a-perfect-match/,joy,A ... Match,cbs,2003,1
https://www.cbsnews.com/news/go-go-dancer-sought-in-child-starving/,sadness,Go-Go ... Starving,cbs,2003,-1
https://www.cbsnews.com/news/bridgestone-firestone-and-ford-on-trial/,neutral,Bridgestone-Firestone ... Trial,cbs,2003,0
https://www.cbsnews.com/news/murray-and-carter-bound-for-cooperstown/,neutral,Murray ... Cooperstown,cbs,2003,0
https://www.cbsnews.com/news/smithsonian-may-go-on-science-diet/,neutral,Smithsonian ... Diet,cbs,2003,0
https://www.cbsnews.com/news/santa-ana-scorches-california/,neutral,Santa ... California,cbs,2003,0
https://www.cbsnews.com/news/north-korea-faces-zero-tolerance/,fear,North ... Tolerance',cbs,2003,-1
https://www.cbsnews.com/news/report-fda-lax-on-gm-foods/,sadness,Report: ... Foods,cbs,2003,-1
https://www.cbsnews.com/news/cold-war-water-pollution/,disgust,Cold ... Pollution,cbs,2003,-1
https://www.cbsnews.com/news/flu-related-deaths-up-sharply/,neutral,Flu-Related ... Sharply,cbs,2003,0
https://www.cbsnews.com/news/fbi-joins-hunt-for-go-go-dancer/,neutral,FBI ... Dancer,cbs,2003,0
https://www.cbsnews.com/news/maintenance-eyed-in-nc-crash/,sadness,Maintenance ... Crash,cbs,2003,-1
https://www.cbsnews.com/news/liebermans-turn/,neutral,Lieberman's ... Turn,cbs,2003,0
https://www.cbsnews.com/news/look-this-way-id-scans-ok-most-say/,neutral,Look ... Say,cbs,2003,0
https://www.cbsnews.com/news/puppy-love/,joy,Puppy ... Love,cbs,2003,1
https://www.cbsnews.com/news/75-killed-in-turkish-air-crash/,sadness,75 ... Crash,cbs,2003,-1
https://www.cbsnews.com/news/mom-to-killer-what-were-you-thinking/,fear,Mom ... Thinking?,cbs,2003,-1
https://www.cbsnews.com/news/major-court-win-for-white-house/,neutral,Major ... House,cbs,2003,0
https://www.cbsnews.com/news/jurys-out-on-terror-trials/,fear,Jury's ... Trials,cbs,2003,-1
https://www.cbsnews.com/news/bush-to-try-try-again-on-judges/,neutral,Bush ... Judges,cbs,2003,0
https://www.cbsnews.com/news/paris-on-two-prozacs-a-day/,neutral,Paris ... Day,cbs,2003,0
https://www.cbsnews.com/news/feds-win-big-on-citizens-rights/,anger,Feds ... Rights,cbs,2003,-1
https://www.cbsnews.com/news/let-them-eat-pizza/,neutral,Let ... Pizza!,cbs,2003,0
https://www.cbsnews.com/news/house-passes-jobless-bill/,sadness,House ... Bill,cbs,2003,-1
https://www.cbsnews.com/news/mugshot-mix-up/,surprise,Mugshot ... Mix-up?,cbs,2003,0
https://www.cbsnews.com/news/queen-of-many-hats/,neutral,'Queen' ... Hats,cbs,2003,0
https://www.cbsnews.com/news/north-korea-sanctions-war/,anger,North ... War,cbs,2003,-1
https://www.cbsnews.com/news/white-supremacist-leader-arrested/,fear,White ... Arrested,cbs,2003,-1
https://www.cbsnews.com/news/israel-elections-go-into-high-gear/,neutral,Israel ... Gear,cbs,2003,0
https://www.cbsnews.com/news/california-wine-woes/,neutral,California ... Woes,cbs,2003,0
https://www.cbsnews.com/news/between-a-rocket-and-hard-place/,sadness,Between ... Place,cbs,2003,-1
https://www.cbsnews.com/news/calif-loses-33000-sex-offenders/,sadness,Calif. ... Offenders,cbs,2003,-1
https://www.cbsnews.com/news/getting-in-the-zone/,neutral,Getting ... Zone',cbs,2003,0
https://www.cbsnews.com/news/nuke-workers-have-safety-fears/,fear,Nuke ... Fears,cbs,2003,-1
https://www.cbsnews.com/news/einstein-was-right/,neutral,Einstein ... Right,cbs,2003,0
https://www.cbsnews.com/news/brits-arrest-6-in-poison-probe/,sadness,Brits ... Probe,cbs,2003,-1
https://www.cbsnews.com/news/britain-france-get-ready-for-iraq/,neutral,"Britain, ... Iraq",cbs,2003,0
https://www.cbsnews.com/news/csi-tunes/,neutral,'C.S.I.' ... Tunes,cbs,2003,0
https://www.cbsnews.com/news/dont-let-your-cash-sit-idle/,neutral,Don't ... Idle,cbs,2003,0
https://www.cbsnews.com/news/get-more-out-of-new-windows/,neutral,Get ... Windows,cbs,2003,0
https://www.cbsnews.com/news/soft-or-hard-power/,neutral,'Soft' ... Power?,cbs,2003,0
https://www.cbsnews.com/news/bush-signs-jobless-bill/,sadness,Bush ... Bill,cbs,2003,-1
https://www.cbsnews.com/news/courage-under-water/,fear,Courage ... Water,cbs,2003,-1
https://www.cbsnews.com/news/massive-cuts-at-gateway/,sadness,Massive ... Gateway,cbs,2003,-1
https://www.cbsnews.com/news/the-odd-truth-jan-7-2003/,neutral,The ... 2003,cbs,2003,0
https://www.cbsnews.com/news/pentagon-doubts-iraq-downed-predator/,anger,Pentagon ... Predator,cbs,2003,-1
https://www.cbsnews.com/news/us-bio-weapon-defenses-vulnerable/,neutral,U.S. ... Vulnerable,cbs,2003,0
https://www.cbsnews.com/news/judge-rules-against-survivor/,neutral,Judge ... 'Survivor',cbs,2003,0
https://www.cbsnews.com/news/alcohol-getting-to-the-heart-of-it/,disgust,Alcohol: ... It,cbs,2003,-1
https://www.cbsnews.com/news/the-beatles-now-and-then/,neutral,The ... Then,cbs,2003,0
https://www.cbsnews.com/news/social-security-snafu-socks-seniors/,anger,Social ... Seniors,cbs,2003,-1
https://www.cbsnews.com/news/joe-millionaire-seen-by-186-million/,surprise,'Joe ... Million,cbs,2003,0
https://www.cbsnews.com/news/more-go-without-health-insurance/,sadness,More ... Insurance,cbs,2003,-1
https://www.cbsnews.com/news/new-hormone-therapy-worries/,neutral,New ... Worries,cbs,2003,0
https://www.cbsnews.com/news/kids-for-sale-child-pornography/,neutral,Kids ... Pornography?,cbs,2003,0
