url,emotion,headline,source,yr,sentiment
https://www.nbcnews.com/politics/elections/carly-fiorina-ditches-alma-mater-roots-iowa-rose-bowl-ahead-n488966,fear,Carly ... Caucuses,nbcnews,2016,-1
https://www.nbcnews.com/health/cancer/here-s-how-sugar-might-fuel-growth-cancer-n488456,neutral,Here's ... Cancer,nbcnews,2016,0
https://www.nbcnews.com/business/business-news/michael-jordan-s-son-marcus-aims-high-new-retail-line-n488971,neutral,Michael ... Line,nbcnews,2016,0
https://www.nbcnews.com/pop-culture/music/natalie-cole-american-singer-songwriter-dies-65-n488916,sadness,Natalie ... 65,nbcnews,2016,-1
https://www.nbcnews.com/news/us-news/dad-smothered-son-6-while-playing-video-games-deputies-n488911,neutral,Dad ... Deputies,nbcnews,2016,0
https://www.nbcnews.com/news/crime-courts/affluenza-teen-ethan-couch-mom-had-gun-them-report-n488886,sadness,'Affluenza' ... Report,nbcnews,2016,-1
https://www.nbcnews.com/tech/innovation/researchers-pilot-drone-using-apple-watch-n488946,neutral,Researchers ... Watch,nbcnews,2016,0
https://www.nbcnews.com/news/world/driver-attacks-soldiers-guarding-french-mosque-car-n488921,anger,Man ... Mosque,nbcnews,2016,-1
https://www.nbcnews.com/business/markets/buy-these-dump-those-best-worst-stocks-2016-n488896,disgust,Buy ... 2016,nbcnews,2016,-1
https://www.nbcnews.com/news/world/crews-still-working-cool-burning-dubai-skyscraper-n488991,neutral,Crews ... Skyscraper,nbcnews,2016,0
https://www.nbcnews.com/pop-culture/tv/wayne-rogers-trapper-john-m-s-h-leading-investor-dies-n488761,sadness,Wayne ... 82,nbcnews,2016,-1
https://www.nbcnews.com/news/us-news/two-3-200-washington-inmates-released-mistake-are-linked-killings-n488751,sadness,Two ... Killings,nbcnews,2016,-1
https://www.nbcnews.com/news/us-news/washing-machine-dispute-led-quadruple-homicide-officials-n489156,sadness,Washing ... Officials,nbcnews,2016,-1
https://www.nbcnews.com/pop-culture/books/game-thrones-author-george-r-r-martin-says-he-missed-n489201,sadness,'Game ... Deadline,nbcnews,2016,-1
https://www.nbcnews.com/tech/internet/hack-future-experts-make-2016-cybersecurity-predictions-n486766,neutral,Hack ... Predictions,nbcnews,2016,0
https://www.nbcnews.com/news/world/yoga-lessons-help-iraqis-displaced-their-homes-n489161,neutral,Yoga ... Homes,nbcnews,2016,0
https://www.nbcnews.com/politics/elections/anti-donald-trump-skywriting-appears-above-california-s-rose-parade-n489026,anger,Anti-Donald ... Parade,nbcnews,2016,-1
https://www.nbcnews.com/news/us-news/tamir-rice-protesters-march-prosecutor-s-home-demand-resignation-n489071,anger,Tamir ... Resignation,nbcnews,2016,-1
https://www.nbcnews.com/news/world/4-gunmen-2-troops-dead-attack-indian-air-base-n489101,sadness,4 ... Base,nbcnews,2016,-1
https://www.nbcnews.com/news/us-news/mississippi-flood-surge-rushes-south-st-louis-cleans-n489151,neutral,Mississippi ... Up,nbcnews,2016,0
https://www.nbcnews.com/news/us-news/tablet-found-belonging-missing-pennsylvania-boy-autism-jayliel-vega-batista-n489196,sadness,Body ... Found,nbcnews,2016,-1
https://www.nbcnews.com/news/world/indian-capital-starts-limiting-cars-2-weeks-clear-air-n489076,neutral,Indian ... Air,nbcnews,2016,0
https://www.nbcnews.com/news/nbcblk/man-searching-link-between-racial-bias-dyslexia-n481126,neutral,This ... Bias,nbcnews,2016,0
https://www.nbcnews.com/news/world/al-shabaab-terror-group-uses-trump-clip-propaganda-film-analysts-n489126,fear,Al ... Analysts,nbcnews,2016,-1
https://www.nbcnews.com/news/us-news/new-york-sues-get-draftkings-fanduel-return-money-n489021,sadness,New ... Money,nbcnews,2016,-1
https://www.nbcnews.com/news/world/suspect-who-fled-after-killing-2-tel-aviv-identified-manhunt-n489191,sadness,Suspect ... Continues,nbcnews,2016,-1
https://www.nbcnews.com/news/us-news/skywriter-calls-trump-disgusting-n489031,disgust,Skywriter ... 'Disgusting',nbcnews,2016,-1
https://www.nbcnews.com/health/health-news/2016-year-americans-get-serious-about-getting-healthy-n488731,neutral,2016: ... Healthy?,nbcnews,2016,0
https://www.nbcnews.com/news/world/gunmen-kill-mexico-mayor-gisela-mota-one-day-after-taking-n489206,sadness,Gunmen ... Report,nbcnews,2016,-1
https://www.nbcnews.com/meet-the-press/how-arne-duncan-reshaped-american-education-made-enemies-along-way-n480506,disgust,How ... Way,nbcnews,2016,-1
https://www.nbcnews.com/news/us-news/costumed-tattooed-man-arrested-over-oklahoma-store-disturbance-n489121,anger,"Costumed, ... Disturbance",nbcnews,2016,-1
https://www.nbcnews.com/news/us-news/man-arrested-gillette-stadium-after-police-find-cache-weapons-n489176,anger,Man ... Weapons,nbcnews,2016,-1
https://www.nbcnews.com/news/world/why-some-intermarried-couples-get-subsidized-honeymoons-israel-n482326,neutral,Why ... Israel,nbcnews,2016,0
https://www.nbcnews.com/news/world/reformist-cleric-sheikh-nimr-al-nimr-among-47-executed-saudi-n489116,anger,Arab ... Arabia,nbcnews,2016,-1
https://www.nbcnews.com/news/world/man-who-drove-car-french-troops-guarding-mosque-not-linked-n489166,fear,Man ... Terrorism,nbcnews,2016,-1
https://www.nbcnews.com/news/us-news/humpback-whales-slow-arrive-hawaii-n489096,neutral,Humpback ... Hawaii,nbcnews,2016,0
https://www.nbcnews.com/news/latino/cubans-who-recently-left-island-long-those-left-behind-n487366,neutral,Cubans ... Behind,nbcnews,2016,0
https://www.nbcnews.com/meet-the-press/poll-whites-republicans-rank-angriest-americans-n488636,disgust,Poll: ... Americans,nbcnews,2016,-1
https://www.nbcnews.com/meet-the-press/meet-press-january-3-2016-n489381,neutral,Meet ... 2016,nbcnews,2016,0
https://www.nbcnews.com/politics/politics-news/seven-rising-political-stars-watch-2016-n456676,neutral,Seven ... 2016,nbcnews,2016,0
https://www.nbcnews.com/news/us-news/ammon-bundy-militia-members-occupy-wildlife-refuge-oregon-n489371,anger,Ammon ... Oregon,nbcnews,2016,-1
https://www.nbcnews.com/news/world/vatican-accord-palestine-comes-effect-n489266,fear,Vatican ... Effect,nbcnews,2016,-1
https://www.nbcnews.com/news/world/israel-charges-two-relation-duma-arson-attack-death-ali-dawabsheh-n489306,anger,Israel ... Dawabsheh,nbcnews,2016,-1
https://www.nbcnews.com/news/world/iranian-protesters-damage-saudi-embassy-tehran-after-execution-n489271,anger,Iranian ... Execution,nbcnews,2016,-1
https://www.nbcnews.com/news/world/four-soldiers-wounded-attack-indian-base-die-n489291,fear,Pathankot ... Base,nbcnews,2016,-1
https://www.nbcnews.com/pop-culture/pop-culture-news/chris-brown-investigated-las-vegas-police-alleged-battery-n489256,fear,Chris ... Theft,nbcnews,2016,-1
https://www.nbcnews.com/news/world/shi-ite-leaders-condemn-saudi-execution-n489361,disgust,Shiite ... Execution,nbcnews,2016,-1
https://www.nbcnews.com/storyline/san-bernardino-shooting/workers-return-site-where-san-bernardino-attackers-killed-n489461,sadness,Workers ... Killed,nbcnews,2016,-1
https://www.nbcnews.com/news/world/6-8-magnitude-earthquake-recorded-near-india-myanmar-border-n489501,fear,One ... Border,nbcnews,2016,-1
https://www.nbcnews.com/news/us-news/first-family-returns-white-house-n489411,neutral,First ... House,nbcnews,2016,0
https://www.nbcnews.com/meet-the-press/mtp-remembers-sen-dale-bumpers-meet-press-1987-n489261,neutral,MTP ... 1987,nbcnews,2016,0
https://www.nbcnews.com/news/us-news/ammon-bundy-ranchers-rights-protesters-occupy-malheur-national-wildlife-refuge-n489311,neutral,Ammon ... Oregon,nbcnews,2016,0
https://www.nbcnews.com/news/world/iran-slams-saudi-arabia-s-execution-sheikh-nimr-al-nimr-n489326,anger,Iran ... Mounts,nbcnews,2016,-1
https://www.nbcnews.com/news/weather/east-braces-first-cold-spell-midwest-cleans-after-historic-flooding-n489426,fear,East ... Flooding,nbcnews,2016,-1
https://www.nbcnews.com/meet-the-press/ohio-governor-grand-jury-decision-controversial-tamir-rice-case-n489366,fear,Ohio ... Case,nbcnews,2016,-1
https://www.nbcnews.com/storyline/europes-border-crisis/germany-struggles-under-weight-open-arms-refugee-policy-n484466,fear,Germany ... Policy,nbcnews,2016,-1
https://www.nbcnews.com/pop-culture/movies/star-wars-box-office-surpasses-titanic-jurassic-world-n489401,neutral,'Star ... World',nbcnews,2016,0
https://www.nbcnews.com/news/us-news/huge-cleanup-effort-remains-missouri-floods-slowly-recede-n489286,neutral,Missouri ... Cleanup,nbcnews,2016,0
https://www.nbcnews.com/meet-the-press/kasich-knocks-rubio-experience-warns-gop-obama-amnesia-n489356,neutral,Kasich ... 'Amnesia',nbcnews,2016,0
https://www.nbcnews.com/news/world/saudi-arabia-cuts-diplomatic-relations-iran-over-execution-protests-n489436,sadness,Saudi ... Protests,nbcnews,2016,-1
https://www.nbcnews.com/news/us-news/vacation-over-obama-looking-ways-reduce-gun-violence-n489421,neutral,Vacation ... Violence,nbcnews,2016,0
https://www.nbcnews.com/news/us-news/north-carolina-pastor-disarms-vet-during-new-year-s-service-n489456,fear,North ... Service,nbcnews,2016,-1
https://www.nbcnews.com/news/us-news/dale-bumpers-ex-arkansas-governor-u-s-senator-dies-age-n489251,sadness,Dale ... 90,nbcnews,2016,-1
https://www.nbcnews.com/news/latino/educator-jaime-escalante-being-honored-postage-stamp-n490061,joy,Educator ... Stamp,nbcnews,2016,1
https://www.nbcnews.com/news/latino/latino-politics-2016-what-we-ll-be-watching-n484681,neutral,Latino ... Watching,nbcnews,2016,0
https://www.nbcnews.com/business/consumer/meat-labeling-law-repeal-leaves-buyers-dark-about-product-origins-n489771,disgust,Meat ... Origins,nbcnews,2016,-1
https://www.nbcnews.com/news/world/family-sheikh-nimr-al-nimir-begin-three-days-mourning-n489621,sadness,Family ... Mourning,nbcnews,2016,-1
https://www.nbcnews.com/news/us-news/oregon-standoff-armed-protesters-political-reaction-yallqaeda-n490031,fear,Oregon ... #YallQaeda,nbcnews,2016,-1
https://www.nbcnews.com/feature/missing-in-america/sisters-pushing-answers-whitney-copelys-disappearance-n490001,sadness,Sisters ... Disappearance,nbcnews,2016,-1
https://www.nbcnews.com/politics/white-house/obama-i-ll-be-rolling-out-executive-action-initiatives-gun-n489986,neutral,Obama: ... Control,nbcnews,2016,0
https://www.nbcnews.com/news/china/china-braces-baby-boom-under-new-two-child-rule-n489641,neutral,China ... Rule,nbcnews,2016,0
https://www.nbcnews.com/meet-the-press/first-read-sprint-iowa-new-hampshire-starts-now-n489726,neutral,First ... Now,nbcnews,2016,0
https://www.nbcnews.com/news/world/attack-near-kabul-airport-targets-u-s-convoy-n489816,fear,Attack ... Convoy,nbcnews,2016,-1
https://www.nbcnews.com/news/world/fundamentalist-jewish-terror-growing-threat-israel-experts-n480176,fear,'Fundamentalist' ... Experts,nbcnews,2016,-1
https://www.nbcnews.com/news/nbcblk/room-our-own-brook-stephenson-s-gift-dying-n466786,sadness,A ... Dying,nbcnews,2016,-1
https://www.nbcnews.com/pop-culture/tv/making-murderer-inspires-petitions-calling-presidential-pardon-steven-avery-n489876,sadness,'Making ... Avery,nbcnews,2016,-1
https://www.nbcnews.com/news/us-news/what-do-armed-protesters-occupying-federal-building-want-n489561,neutral,What ... Want?,nbcnews,2016,0
https://www.nbcnews.com/news/latino/dhs-announces-arrests-deportations-groups-scramble-warn-immigrants-n490011,fear,DHS ... Immigrants,nbcnews,2016,-1
https://www.nbcnews.com/business/autos/u-s-sues-volkswagen-over-diesels-designed-cheat-emissions-tests-n489926,disgust,U.S. ... Tests,nbcnews,2016,-1
https://www.nbcnews.com/business/business-news/chick-fil-eatery-manhattan-shuttered-due-health-violations-n489946,sadness,Chick-fil-A ... Violations,nbcnews,2016,-1
https://www.nbcnews.com/storyline/europes-border-crisis/sweden-demands-identity-checks-people-arriving-denmark-n489711,neutral,Sweden ... Denmark,nbcnews,2016,0
https://www.nbcnews.com/better/money/stock-investors-advised-stand-fast-amid-annoying-confusing-market-n490041,fear,Stock ... Market,nbcnews,2016,-1
https://www.nbcnews.com/news/world/21-year-old-may-have-invented-way-clean-oceans-n489576,neutral,This ... Oceans,nbcnews,2016,0
https://www.nbcnews.com/news/world/mosques-damaged-apparent-retaliation-saudi-execution-n489661,anger,Mosques ... Execution,nbcnews,2016,-1
https://www.nbcnews.com/news/nbcblk/oped-who-s-blame-donald-trump-n489556,neutral,OpEd: ... Trump?,nbcnews,2016,0
https://www.nbcnews.com/news/world/fierce-battle-afghan-special-forces-try-oust-gunmen-n489596,anger,Fierce ... Gunmen,nbcnews,2016,-1
https://www.nbcnews.com/news/mideast/what-are-differences-between-sunni-shiite-muslims-n489951,neutral,What ... Muslims?,nbcnews,2016,0
https://www.nbcnews.com/news/us-news/veteran-matthew-deremer-killed-hours-after-hopeful-new-year-s-n489886,sadness,Veteran ... Message,nbcnews,2016,-1
https://www.nbcnews.com/tech/tech-news/microsoft-says-windows-10-now-running-200-million-devices-n490006,neutral,Microsoft ... Devices,nbcnews,2016,0
https://www.nbcnews.com/meet-the-press/first-read-s-morning-clips-looking-forward-looking-back-n489721,neutral,First ... Back,nbcnews,2016,0
https://www.nbcnews.com/news/latino/jennifer-lopez-new-show-shades-blue-kids-life-after-40-n489936,neutral,Jennifer ... 40,nbcnews,2016,0
https://www.nbcnews.com/tech/innovation/are-solar-panels-good-deal-google-s-project-sunroof-expands-n489756,neutral,Are ... Expands,nbcnews,2016,0
https://www.nbcnews.com/news/us-news/caricature-artist-stabs-colleague-head-florida-theme-park-n490091,neutral,Caricature ... Park,nbcnews,2016,0
https://www.nbcnews.com/politics/first-read/final-weeks-iowa-campaigning-avoiding-fatigue-key-n489791,neutral,In ... Key,nbcnews,2016,0
https://www.nbcnews.com/news/us-news/two-four-missing-illinois-men-found-icy-wisconsin-lake-n489531,sadness,Authorities: ... Identified,nbcnews,2016,-1
https://www.nbcnews.com/news/us-news/meet-ammon-ryan-bundy-activists-leading-oregon-standoff-n489766,neutral,Meet ... Standoff,nbcnews,2016,0
https://www.nbcnews.com/news/us-news/video-photos-relay-eerie-quiet-el-faro-s-final-resting-n489521,neutral,"Video, ... Place",nbcnews,2016,0
https://www.nbcnews.com/news/world/sheila-sheep-shorn-first-time-six-years-n489611,sadness,Sheila ... Lost,nbcnews,2016,-1
https://www.nbcnews.com/news/know-it-all/know-it-all-monday-s-top-7-stories-nbc-news-n489471,neutral,KNOW ... News,nbcnews,2016,0
https://www.nbcnews.com/storyline/walter-scott-shooting/michael-slager-s-c-cop-who-killed-unarmed-motorist-walter-n490066,neutral,Michael ... Bond,nbcnews,2016,0
https://www.nbcnews.com/news/world/iran-saudi-arabia-relationship-troubled-history-n489666,fear,Iran-Saudi ... History,nbcnews,2016,-1
https://www.nbcnews.com/tech/innovation/chart-attack-periodic-table-gains-4-elements-completes-7th-row-n489956,neutral,Chart ... Row,nbcnews,2016,0
https://www.nbcnews.com/news/latino/boxing-path-better-life-young-latino-fighting-chance-n481731,fear,Boxing ... Chance',nbcnews,2016,-1
https://www.nbcnews.com/news/us-news/domino-s-pizza-delivery-man-covina-california-stabs-customer-cops-n489631,sadness,Domino's ... Cops,nbcnews,2016,-1
https://www.nbcnews.com/news/asian-america/helen-gym-first-asian-american-woman-philadelphia-city-council-touts-n489971,joy,Helen ... Investment,nbcnews,2016,1
https://www.nbcnews.com/tech/innovation/iron-zuck-facebook-ceo-wants-jarvis-computer-assistant-n489751,neutral,Iron ... Assistant,nbcnews,2016,0
https://www.nbcnews.com/news/nbcblk/get-new-fitness-plan-small-tips-big-health-payoff-n477241,neutral,Get ... Payoff,nbcnews,2016,0
https://www.nbcnews.com/news/us-news/pastor-talks-down-rifle-wielding-man-who-entered-his-church-n489581,disgust,Pastor ... Church,nbcnews,2016,-1
https://www.nbcnews.com/tech/security/ukraine-utility-cyber-attack-wider-reported-experts-n490096,fear,Ukraine ... Experts,nbcnews,2016,-1
https://www.nbcnews.com/storyline/isis-terror/does-isis-murderer-jihadi-john-have-successor-n489671,neutral,Does ... Successor?,nbcnews,2016,0
https://www.nbcnews.com/news/world/five-hong-kong-booksellers-critical-china-disappear-n489776,sadness,Five ... Disappear,nbcnews,2016,-1
https://www.nbcnews.com/business/markets/gunmakers-buck-tide-post-gains-amid-steep-stock-market-selloff-n489906,neutral,Gunmakers ... Selloff,nbcnews,2016,0
https://www.nbcnews.com/politics/elections/group-women-ask-bill-clinton-movie-n489996,neutral,Group ... Movie,nbcnews,2016,0
https://www.nbcnews.com/storyline/isis-terror/mass-grave-found-ramadi-iraq-after-isis-driven-city-n489656,disgust,Mass ... City,nbcnews,2016,-1
https://www.nbcnews.com/tech/tech-news/here-are-some-gadgets-ces-yore-went-nowhere-n490051,neutral,CES ... Nowhere,nbcnews,2016,0
https://www.nbcnews.com/news/us-news/powerball-jackpot-grows-400-million-n489716,surprise,Powerball ... Million,nbcnews,2016,0
https://www.nbcnews.com/news/us-news/president-obama-pushes-increase-gun-buyer-background-checks-n490021,neutral,President ... Checks,nbcnews,2016,0
https://www.nbcnews.com/tech/innovation/want-oculus-rift-pre-orders-start-january-6-n489861,neutral,Want ... 6,nbcnews,2016,0
https://www.nbcnews.com/news/world/iran-saudi-arabia-wage-war-words-after-al-nimr-execution-n489616,anger,"Iran, ... Execution",nbcnews,2016,-1
https://www.nbcnews.com/business/economy/chinese-markets-halt-trading-after-shares-plunge-n489541,fear,Chinese ... Plunge,nbcnews,2016,-1
https://www.nbcnews.com/news/asian-america/closing-arguments-set-san-francisco-chinatown-trial-n489746,neutral,Closing ... Trial,nbcnews,2016,0
https://www.nbcnews.com/news/us-news/body-country-singer-craig-strickland-found-oklahoma-n489961,fear,Body ... Oklahoma,nbcnews,2016,-1
https://www.nbcnews.com/health/health-news/football-player-had-worst-brain-trauma-seen-someone-so-young-n489856,disgust,Football ... Says,nbcnews,2016,-1
https://www.nbcnews.com/meet-the-press/politifact-fact-checks-meet-press-guests-n489761,neutral,PolitiFact ... Guests,nbcnews,2016,0
https://www.nbcnews.com/business/business-news/fidelity-dumps-amex-cash-back-credit-card-favor-visa-n489871,neutral,Fidelity ... Visa,nbcnews,2016,0
https://www.nbcnews.com/business/markets/u-s-stocks-dive-fresh-evidence-china-economic-slowdown-n489741,fear,China ... Percent,nbcnews,2016,-1
https://www.nbcnews.com/news/us-news/protesters-vow-hold-oregon-refuge-until-feds-give-n489606,disgust,Oregon ... Surrender,nbcnews,2016,-1
https://www.nbcnews.com/news/world/cleric-s-execution-inflames-tensions-between-iran-saudi-arabia-n489571,anger,Cleric's ... Arabia,nbcnews,2016,-1
https://www.nbcnews.com/politics/white-house/obama-expected-tackle-gun-control-n489731,neutral,Obama ... Control,nbcnews,2016,0
https://www.nbcnews.com/news/us-news/draftkings-fanduel-head-court-battle-survival-n489566,neutral,"DraftKings, ... Survival",nbcnews,2016,0
https://www.nbcnews.com/tech/innovation/lyft-gm-forge-500m-partnership-toward-self-driving-cars-n489801,neutral,"Lyft, ... Cars",nbcnews,2016,0
https://www.nbcnews.com/business/consumer/lumosity-pay-2m-settle-ftc-charges-over-brain-training-ads-n490571,neutral,Lumosity ... Ads,nbcnews,2016,0
https://www.nbcnews.com/tech/innovation/ford-s-fleet-robot-test-cars-swells-thirty-vehicles-n490551,neutral,Ford's ... Vehicles,nbcnews,2016,0
https://www.nbcnews.com/news/latin-america/eight-people-injured-when-running-bulls-festival-goes-badly-wrong-n490341,sadness,Eight ... Wrong,nbcnews,2016,-1
https://www.nbcnews.com/tech/innovation/automakers-lead-tech-companies-race-driverless-car-patents-n490716,neutral,Automakers ... Patents,nbcnews,2016,0
https://www.nbcnews.com/news/us-news/rural-town-gets-first-ever-cell-phone-service-n490216,neutral,Rural ... Service,nbcnews,2016,0
https://www.nbcnews.com/news/weather/brrr-bitter-cold-snap-along-east-coast-makes-millions-shiver-n490406,sadness,Brrr! ... Shiver,nbcnews,2016,-1
https://www.nbcnews.com/politics/elections/evangelist-franklin-graham-urges-millions-christians-vote-n490781,neutral,EXCLUSIVE: ... God',nbcnews,2016,0
https://www.nbcnews.com/news/us-news/kitten-sealed-plastic-bag-rescued-cardboard-tomb-n490456,neutral,Kitten ... Tomb,nbcnews,2016,0
https://www.nbcnews.com/news/us-news/child-shoots-two-year-old-n490461,disgust,Child ... Two-Year-Old,nbcnews,2016,-1
https://www.nbcnews.com/news/us-news/u-s-west-point-academy-swears-first-woman-commandant-cadets-n490591,neutral,U.S. ... Cadets,nbcnews,2016,0
https://www.nbcnews.com/business/travel/klm-emotionally-disturbed-passenger-injured-cockpit-crew-member-n490376,fear,KLM: ... Member,nbcnews,2016,-1
https://www.nbcnews.com/news/us-news/woman-11-kids-dekalb-county-georgia-being-held-hostage-motel-n490366,neutral,Woman ... Motel,nbcnews,2016,0
https://www.nbcnews.com/storyline/paris-magazine-attack/victim-s-name-misspelled-charlie-hebdo-memorial-plaque-n490516,fear,Victim's ... Plaque,nbcnews,2016,-1
https://www.nbcnews.com/storyline/data-points/clinton-maintains-lead-over-sanders-heading-primaries-n490131,neutral,Clinton ... Primaries,nbcnews,2016,0
https://www.nbcnews.com/news/us-news/grandfather-finds-3-murdered-family-members-columbus-georgia-n490336,sadness,Grandfather ... Georgia,nbcnews,2016,-1
https://www.nbcnews.com/business/travel/unsealed-cabin-door-forces-passenger-plane-turn-back-n490296,neutral,Unsealed ... Back,nbcnews,2016,0
https://www.nbcnews.com/news/us-news/houston-car-salesman-beaten-kidnapped-during-test-drive-n490776,sadness,Houston ... Drive,nbcnews,2016,-1
https://www.nbcnews.com/news/asian-america/michelle-wu-becomes-first-asian-american-president-boston-city-council-n490436,neutral,Michelle ... Council,nbcnews,2016,0
https://www.nbcnews.com/news/china/suspect-sought-after-bus-fire-kills-17-china-n490331,anger,Arsonist ... China,nbcnews,2016,-1
https://www.nbcnews.com/business/autos/u-s-automakers-roll-expected-report-record-sales-2015-n490466,neutral,U.S. ... 2015,nbcnews,2016,0
https://www.nbcnews.com/storyline/paris-magazine-attack/one-year-later-charlie-hebdo-proves-it-s-very-much-n490301,joy,One ... Alive,nbcnews,2016,1
https://www.nbcnews.com/health/womens-health/yeast-infection-pill-linked-miscarriage-n490766,disgust,Yeast ... Miscarriage,nbcnews,2016,-1
https://www.nbcnews.com/politics/white-house/remembering-curse-sotu-response-n490856,sadness,Remembering ... Response,nbcnews,2016,-1
https://www.nbcnews.com/politics/barack-obama/obama-s-last-stand-gun-push-part-renewed-democratic-goals-n490101,neutral,Obama's ... Goals,nbcnews,2016,0
https://www.nbcnews.com/news/know-it-all/know-it-all-tuesday-s-top-7-stories-nbc-news-n489911,neutral,KNOW ... News,nbcnews,2016,0
https://www.nbcnews.com/business/autos/keyless-automobile-ignition-systems-are-fatally-flawed-critics-say-n490111,sadness,Keyless ... Say,nbcnews,2016,-1
https://www.nbcnews.com/pop-culture/pop-culture-news/spring-awakening-offers-opportunity-deaf-actors-sign-sing-n490311,neutral,'Spring ... Sing,nbcnews,2016,0
https://www.nbcnews.com/business/travel/intentional-acts-killed-more-fliers-accidents-2015-report-n490746,fear,Intentional ... Report,nbcnews,2016,-1
https://www.nbcnews.com/news/latino/latino-change-agents-university-miami-president-julio-frenk-n478391,neutral,Latino ... Frenk,nbcnews,2016,0
https://www.nbcnews.com/news/us-news/armed-oregon-protesters-urged-leave-standoff-enters-fourth-day-n490321,anger,Armed ... Day,nbcnews,2016,-1
