url,emotion,headline,source,yr,sentiment
https://www.cbsnews.com/news/no-anthrax-in-daschle-letter/,neutral,No ... Letter,cbs,2002,0
https://www.cbsnews.com/news/teen-mayor-takes-over/,neutral,Teen ... Over,cbs,2002,0
https://www.cbsnews.com/news/grilled-shrimp-and-bread-pudding/,neutral,Grilled ... Pudding,cbs,2002,0
https://www.cbsnews.com/news/hippie-collections/,neutral,Hippie ... Collections,cbs,2002,0
https://www.cbsnews.com/news/2001-more-dangerous-for-reporters/,fear,2001 ... Reporters,cbs,2002,-1
https://www.cbsnews.com/news/lawsuit-us-must-buy-green-cars/,neutral,Lawsuit: ... Cars,cbs,2002,0
https://www.cbsnews.com/news/home-computers-a-tempting-target/,anger,Home ... Target,cbs,2002,-1
https://www.cbsnews.com/news/curing-disease-with-an-oink/,sadness,Curing ... Oink,cbs,2002,-1
https://www.cbsnews.com/news/like-yelling-fire-in-a-theater/,fear,Like ... Theater,cbs,2002,-1
https://www.cbsnews.com/news/us-auto-sales-soared-in-2001/,surprise,U.S.. ... 2001,cbs,2002,0
https://www.cbsnews.com/news/u2-grabs-8-grammy-nominations/,joy,U2 ... Nominations,cbs,2002,1
https://www.cbsnews.com/news/court-to-look-at-passenger-searches/,neutral,Court ... Searches,cbs,2002,0
https://www.cbsnews.com/news/cloned-sheep-has-arthritis/,sadness,Cloned ... Arthritis,cbs,2002,-1
https://www.cbsnews.com/news/hurricanes-flatten-cornhuskers/,neutral,Hurricanes ... Cornhuskers,cbs,2002,0
https://www.cbsnews.com/news/israel-arafat-behind-arms-ship/,disgust,Israel: ... Ship,cbs,2002,-1
https://www.cbsnews.com/news/web-of-seduction-04-01-2002/,disgust,Web ... Seduction,cbs,2002,-1
https://www.cbsnews.com/news/unemployment-hits-6-year-high-04-01-2002/,sadness,Unemployment ... High,cbs,2002,-1
https://www.cbsnews.com/news/andy-rooney-the-college-year/,fear,Andy ... Year,cbs,2002,-1
https://www.cbsnews.com/news/us-opposes-televising-terror-trial/,fear,U.S. ... Trial,cbs,2002,-1
https://www.cbsnews.com/news/part-ii-lindsays-ordeal/,neutral,Part ... Ordeal,cbs,2002,0
https://www.cbsnews.com/news/ta-ta-teresa/,neutral,Ta ... Teresa,cbs,2002,0
https://www.cbsnews.com/news/unhappy-returns/,sadness,Unhappy ... Returns,cbs,2002,-1
https://www.cbsnews.com/news/icons-on-camera/,neutral,Icons ... Camera,cbs,2002,0
https://www.cbsnews.com/news/rebuilding-the-world-trade-center/,neutral,Rebuilding ... Center,cbs,2002,0
https://www.cbsnews.com/news/protecting-mans-best-friend/,neutral,Protecting ... Friend,cbs,2002,0
https://www.cbsnews.com/news/complete-list-of-grammy-nominees/,neutral,Complete ... Nominees,cbs,2002,0
https://www.cbsnews.com/news/crime-writer-has-done-her-time/,neutral,Crime ... Time,cbs,2002,0
https://www.cbsnews.com/news/u2-tops-grammy-nods/,neutral,U2 ... Nods,cbs,2002,0
https://www.cbsnews.com/news/baggage-re-inspected/,fear,Baggage ... Re-Inspected,cbs,2002,-1
https://www.cbsnews.com/news/the-writing-life/,sadness,The ... Life,cbs,2002,-1
https://www.cbsnews.com/news/us-extends-terror-security-alert/,fear,U.S. ... Alert,cbs,2002,-1
https://www.cbsnews.com/news/praise-for-uzbekistan/,joy,Praise ... Uzbekistan,cbs,2002,1
https://www.cbsnews.com/news/exercise-for-the-plus-size-woman/,neutral,Exercise ... Woman,cbs,2002,0
https://www.cbsnews.com/news/partisan-tax-battle-lines-drawn/,neutral,Partisan ... Drawn,cbs,2002,0
https://www.cbsnews.com/news/bad-year-gets-worse-for-vikes/,sadness,Bad ... Vikes,cbs,2002,-1
https://www.cbsnews.com/news/reagan-papers-released/,neutral,Reagan ... Released,cbs,2002,0
https://www.cbsnews.com/news/bias-in-the-air/,neutral,Bias ... Air?,cbs,2002,0
https://www.cbsnews.com/news/good-intentions-poor-performance/,disgust,Good ... Performance,cbs,2002,-1
https://www.cbsnews.com/news/families-mourn-flight-587-victims/,sadness,Families ... Victims,cbs,2002,-1
https://www.cbsnews.com/news/postage-hike-may-be-hurried/,joy,Postage ... Hurried,cbs,2002,1
https://www.cbsnews.com/news/extra-mercury-at-ground-zero/,neutral,Extra ... Zero?,cbs,2002,0
https://www.cbsnews.com/news/boy-pilot-buzzed-military-airspace/,neutral,Boy ... Airspace,cbs,2002,0
https://www.cbsnews.com/news/mcveigh146s-last-day/,sadness,McVeigh&#146;s ... Day,cbs,2002,-1
https://www.cbsnews.com/news/death-penalty-may-hinder-extradition/,anger,Death ... Extradition,cbs,2002,-1
https://www.cbsnews.com/news/much-ado-over-adieu/,neutral,Much ... Adieu,cbs,2002,0
https://www.cbsnews.com/news/art-or-affront/,anger,Art ... Affront?,cbs,2002,-1
https://www.cbsnews.com/news/videos-jan-6-12-2002/,neutral,Videos: ... 2002,cbs,2002,0
https://www.cbsnews.com/news/gearing-up-for-guantanamo/,fear,Gearing ... Guantanamo,cbs,2002,-1
https://www.cbsnews.com/news/final-thoughts-on-campaign-2000/,neutral,Final ... 2000,cbs,2002,0
https://www.cbsnews.com/news/ftn-1-6-02/,neutral,FTN ... 1/6/02,cbs,2002,0
https://www.cbsnews.com/news/bombs-astray/,neutral,Bombs ... Astray,cbs,2002,0
https://www.cbsnews.com/news/new-trial-in-crown-heights-slaying/,sadness,New ... Slaying,cbs,2002,-1
https://www.cbsnews.com/news/singapore-terror-plot-alleged/,fear,Singapore ... Alleged,cbs,2002,-1
https://www.cbsnews.com/news/the-imac-goes-flat/,sadness,The ... Flat,cbs,2002,-1
https://www.cbsnews.com/news/simply-sissy/,disgust,Simply ... Sissy,cbs,2002,-1
https://www.cbsnews.com/news/deals-for-delinquents/,neutral,Deals ... Delinquents,cbs,2002,0
https://www.cbsnews.com/news/pcb-trial-begins-in-alabama/,neutral,PCB ... Alabama,cbs,2002,0
https://www.cbsnews.com/news/playing-the-death-penalty-card/,sadness,Playing ... Card,cbs,2002,-1
https://www.cbsnews.com/news/massive-layoffs-at-ford/,surprise,Massive ... Ford?,cbs,2002,0
https://www.cbsnews.com/news/rings-again-rules-at-box-office/,neutral,'Rings' ... Office,cbs,2002,0
https://www.cbsnews.com/news/h-rap-brown-to-lose-privs/,sadness,H. ... Privs,cbs,2002,-1
https://www.cbsnews.com/news/a-salute-to-elvis/,joy,A ... Elvis,cbs,2002,1
https://www.cbsnews.com/news/a-100th-birthday-celebration/,joy,A ... Celebration,cbs,2002,1
https://www.cbsnews.com/news/dangerous-acceleration/,fear,Dangerous ... Acceleration,cbs,2002,-1
https://www.cbsnews.com/news/stem-cells-ease-parkinsons-in-rats/,neutral,Stem ... Rats,cbs,2002,0
https://www.cbsnews.com/news/the-high-cost-of-higher-ed/,neutral,The ... Ed,cbs,2002,0
https://www.cbsnews.com/news/keepings-kids-warm-and-safe/,neutral,Keepings ... Safe,cbs,2002,0
https://www.cbsnews.com/news/precaution-cant-ensure-prevention/,fear,Precaution ... Prevention,cbs,2002,-1
https://www.cbsnews.com/news/better-baby-protection/,neutral,Better ... Protection,cbs,2002,0
https://www.cbsnews.com/news/economy-tops-bush-agenda/,neutral,Economy ... Agenda,cbs,2002,0
https://www.cbsnews.com/news/sen-kerry-revs-up-for-2004/,neutral,Sen. ... 2004,cbs,2002,0
https://www.cbsnews.com/news/taking-the-time-to-do-it-right/,neutral,Taking ... Right,cbs,2002,0
https://www.cbsnews.com/news/high-court-oklahoma-can-try-nichols/,neutral,High ... Nichols,cbs,2002,0
https://www.cbsnews.com/news/the-great-chip-race/,neutral,The ... Race,cbs,2002,0
https://www.cbsnews.com/news/doc-has-rx-for-gop-senate-woes/,neutral,Doc ... Woes,cbs,2002,0
https://www.cbsnews.com/news/supremes-side-with-stooges-heirs/,neutral,Supremes ... Heirs,cbs,2002,0
https://www.cbsnews.com/news/roadblock-crasher-killed-in-israel/,sadness,Roadblock-Crasher ... Israel,cbs,2002,-1
https://www.cbsnews.com/news/back-to-normal/,neutral,Back ... Normal?,cbs,2002,0
https://www.cbsnews.com/news/cruise-ships-return/,neutral,Cruise ... Return,cbs,2002,0
https://www.cbsnews.com/news/torch-singer/,neutral,Torch ... Singer,cbs,2002,0
https://www.cbsnews.com/news/us-targets-mideast-illegals/,neutral,U.S. ... Illegals,cbs,2002,0
https://www.cbsnews.com/news/a-sixth-sense/,fear,A ... Sense,cbs,2002,-1
https://www.cbsnews.com/news/stamp-prices-will-rise-this-summer/,neutral,Stamp ... Summer,cbs,2002,0
https://www.cbsnews.com/news/wireless-gadgetry-for-the-home/,neutral,Wireless ... Home,cbs,2002,0
https://www.cbsnews.com/news/america-the-blue/,neutral,America ... Blue,cbs,2002,0
https://www.cbsnews.com/news/federal-charges-for-airport-arrest/,anger,Federal ... Arrest,cbs,2002,-1
https://www.cbsnews.com/news/pakistans-tense-borders/,anger,Pakistan's ... Borders,cbs,2002,-1
https://www.cbsnews.com/news/no-change-in-us-nuke-moratorium/,disgust,No ... Moratorium,cbs,2002,-1
https://www.cbsnews.com/news/congressman-exposed/,neutral,Congressman ... Exposed,cbs,2002,0
https://www.cbsnews.com/news/paying-for-bin-ladens-other-crimes/,anger,Paying ... Crimes,cbs,2002,-1
https://www.cbsnews.com/news/euro-rollout-deemed-a-success/,joy,Euro ... Success,cbs,2002,1
https://www.cbsnews.com/news/yikes-mid-year-tuition-hikes/,surprise,Yikes! ... Hikes,cbs,2002,0
https://www.cbsnews.com/news/a-monkey-named-hellion/,disgust,A ... Hellion,cbs,2002,-1
https://www.cbsnews.com/news/wendys-dave-thomas-dies/,sadness,Wendy's ... Dies,cbs,2002,-1
https://www.cbsnews.com/news/justices-narrow-disability-law/,neutral,Justices ... Law,cbs,2002,0
https://www.cbsnews.com/news/now-they-tell-us-08-01-2002/,neutral,Now ... Us,cbs,2002,0
https://www.cbsnews.com/news/crunch-time-for-nasa/,neutral,Crunch ... NASA,cbs,2002,0
https://www.cbsnews.com/news/general-motors-plans-layoffs/,sadness,General ... Layoffs,cbs,2002,-1
https://www.cbsnews.com/news/water-warning-for-pregnant-women/,fear,Water ... Women,cbs,2002,-1
https://www.cbsnews.com/news/anglican-leader-to-retire/,neutral,Anglican ... Retire,cbs,2002,0
https://www.cbsnews.com/news/bush-signs-education-bill/,neutral,Bush ... Bill,cbs,2002,0
https://www.cbsnews.com/news/tom-wilkinsons-american-part/,neutral,Tom ... Part,cbs,2002,0
https://www.cbsnews.com/news/023456789-123456789-223456789-32345678/,neutral,023456789 ... 32345678,cbs,2002,0
https://www.cbsnews.com/news/nuclear-power-failure/,neutral,Nuclear ... Failure?,cbs,2002,0
https://www.cbsnews.com/news/a-day-and-night-of-glory/,joy,A ... Glory,cbs,2002,1
https://www.cbsnews.com/news/mjs-wife-wants-a-divorce/,sadness,MJ's ... Divorce,cbs,2002,-1
https://www.cbsnews.com/news/fallon-cancer-cluster-probed/,neutral,Fallon ... Probed,cbs,2002,0
https://www.cbsnews.com/news/more-airport-security-flaws-found/,neutral,More ... Found,cbs,2002,0
https://www.cbsnews.com/news/i60-minutes-ii-i-defending-the-games/,neutral,<I>60 ... Games,cbs,2002,0
https://www.cbsnews.com/news/portrait-of-a-soldier/,disgust,Portrait ... Soldier,cbs,2002,-1
https://www.cbsnews.com/news/saddam-next/,surprise,Saddam ... Next?,cbs,2002,0
https://www.cbsnews.com/news/nypd-back-on-the-summons-beat/,neutral,NYPD ... Beat,cbs,2002,0
https://www.cbsnews.com/news/columbine-families-claim-cover-up/,neutral,Columbine ... Cover-Up,cbs,2002,0
https://www.cbsnews.com/news/democrats-set-fund-raising-record/,neutral,Democrats ... Record,cbs,2002,0
https://www.cbsnews.com/news/white-house-shifts-gears/,neutral,White ... Gears,cbs,2002,0
https://www.cbsnews.com/news/pilot-told-pal-to-watch-the-news/,neutral,Pilot ... News,cbs,2002,0
https://www.cbsnews.com/news/on-assignment-tora-bora-manhunt/,fear,On ... Manhunt,cbs,2002,-1
https://www.cbsnews.com/news/enron-had-cheneys-ear/,neutral,Enron ... Ear,cbs,2002,0
https://www.cbsnews.com/news/milosevic-charges-british-bias/,neutral,Milosevic ... Bias,cbs,2002,0
https://www.cbsnews.com/news/enron-payoffs-under-scrutiny/,disgust,Enron ... Scrutiny,cbs,2002,-1
https://www.cbsnews.com/news/terror-trial-wont-be-televised/,fear,Terror ... Televised,cbs,2002,-1
https://www.cbsnews.com/news/rangers-score-a-coup/,joy,Rangers ... Coup,cbs,2002,1
https://www.cbsnews.com/news/gun-violence-up-in-london/,fear,Gun ... London,cbs,2002,-1
https://www.cbsnews.com/news/merrill-lynch-sheds-9000-jobs/,sadness,Merrill ... Jobs,cbs,2002,-1
https://www.cbsnews.com/news/argentina-bank-runs-feared/,fear,Argentina ... Feared,cbs,2002,-1
https://www.cbsnews.com/news/court-discuss-parole-in-death-cases/,neutral,Court: ... Cases,cbs,2002,0
https://www.cbsnews.com/news/ethan-is-chief-of-isurvivor-i-tribe/,neutral,Ethan ... Tribe,cbs,2002,0
https://www.cbsnews.com/news/tensions-rising-in-belfast/,fear,Tensions ... Belfast,cbs,2002,-1
https://www.cbsnews.com/news/ex-nuke-worker-arrested-for-threats/,fear,Ex-Nuke ... Threats,cbs,2002,-1
https://www.cbsnews.com/news/candid-cameras/,neutral,Candid ... Cameras,cbs,2002,0
https://www.cbsnews.com/news/things-they-dont-want-to-insure/,neutral,Things ... Insure,cbs,2002,0
https://www.cbsnews.com/news/nuremberg-papers-go-online/,neutral,Nuremberg ... Online,cbs,2002,0
https://www.cbsnews.com/news/inflation-edges-downward/,neutral,Inflation ... Downward,cbs,2002,0
https://www.cbsnews.com/news/the-education-bill-and-your-school/,neutral,The ... School,cbs,2002,0
https://www.cbsnews.com/news/no-fatalities-in-nj-f-16-crash/,sadness,No ... Crash,cbs,2002,-1
https://www.cbsnews.com/news/tighter-security-for-flight-schools/,neutral,Tighter ... Schools,cbs,2002,0
https://www.cbsnews.com/news/one-terror-attack-or-two-10-01-2002/,neutral,One ... Two?,cbs,2002,0
https://www.cbsnews.com/news/women-afghanistan-and-the-future/,neutral,"Women, ... Future",cbs,2002,0
https://www.cbsnews.com/news/saudis-want-detainees-turned-over/,neutral,Saudis ... Over,cbs,2002,0
https://www.cbsnews.com/news/first-us-combat-casualty-mourned/,sadness,First ... Mourned,cbs,2002,-1
https://www.cbsnews.com/news/baby-aspirin-therapy/,neutral,Baby ... Therapy,cbs,2002,0
https://www.cbsnews.com/news/i60-minutes-i-herbicide-problems/,sadness,<i>60 ... Problems,cbs,2002,-1
https://www.cbsnews.com/news/hijack-heros-baby-born/,joy,Hijack ... Born,cbs,2002,1
https://www.cbsnews.com/news/nevada-is-pick-for-nuke-waste/,neutral,Nevada ... Waste,cbs,2002,0
https://www.cbsnews.com/news/el-nino-making-a-comeback/,surprise,El ... Comeback?,cbs,2002,0
https://www.cbsnews.com/news/feds-score-big/,anger,Feds ... Big,cbs,2002,-1
https://www.cbsnews.com/news/fairness-where-there-is-none/,neutral,Fairness ... None,cbs,2002,0
https://www.cbsnews.com/news/welcome-to-the-bug-bank/,neutral,Welcome ... Bank,cbs,2002,0
https://www.cbsnews.com/news/embarrassing-allegations-in-philly/,disgust,Embarrassing ... Philly,cbs,2002,-1
https://www.cbsnews.com/news/the-pitfalls-of-easy-credit/,neutral,The ... Credit,cbs,2002,0
https://www.cbsnews.com/news/bookies-wife-brothers-in-crime/,neutral,Bookie's ... Crime?,cbs,2002,0
https://www.cbsnews.com/news/the-bookies-wife/,sadness,The ... Wife,cbs,2002,-1
https://www.cbsnews.com/news/conyers-tells-baseball-boss-to-resign/,sadness,Conyers ... Resign,cbs,2002,-1
https://www.cbsnews.com/news/richard-and-tina-predict-ethan-to-win/,neutral,Richard ... Win,cbs,2002,0
https://www.cbsnews.com/news/tales-of-tora-bora/,neutral,Tales ... Bora,cbs,2002,0
https://www.cbsnews.com/news/bush-signs-318b-defense-bill/,neutral,Bush ... Bill,cbs,2002,0
https://www.cbsnews.com/news/all-in-the-family-09-01-2002/,neutral,All ... Family,cbs,2002,0
https://www.cbsnews.com/news/fault-lines-in-enrons-facade/,anger,Fault ... Facade,cbs,2002,-1
https://www.cbsnews.com/news/postal-jobs-to-be-cut/,sadness,Postal ... Cut,cbs,2002,-1
https://www.cbsnews.com/news/battling-ebola-and-hostility/,anger,Battling ... Hostility,cbs,2002,-1
https://www.cbsnews.com/news/baseball-color-the-sport-green/,neutral,Baseball: ... Green,cbs,2002,0
https://www.cbsnews.com/news/money-power-and-influence/,neutral,"Money, ... Influence",cbs,2002,0
https://www.cbsnews.com/news/readying-for-prisoners-in-cuba/,disgust,Readying ... Cuba,cbs,2002,-1
https://www.cbsnews.com/news/police-want-more-information/,neutral,Police ... Information,cbs,2002,0
https://www.cbsnews.com/news/powell-talking-peace-in-pakistan/,neutral,Powell ... Pakistan,cbs,2002,0
https://www.cbsnews.com/news/bookies-wife-another-indictment/,disgust,Bookie's ... Indictment,cbs,2002,-1
https://www.cbsnews.com/news/recession-end-in-sight/,fear,Recession ... Sight?,cbs,2002,-1
https://www.cbsnews.com/news/bush-sidesteps-the-senate/,neutral,Bush ... Senate,cbs,2002,0
https://www.cbsnews.com/news/wtc-radio-charges-dropped/,neutral,WTC ... Dropped,cbs,2002,0
https://www.cbsnews.com/news/a-full-court-press/,surprise,A ... Press?,cbs,2002,0
https://www.cbsnews.com/news/singapore-terror-plot/,fear,Singapore ... Plot,cbs,2002,-1
https://www.cbsnews.com/news/rough-riding-on-the-rails/,fear,Rough ... Rails,cbs,2002,-1
https://www.cbsnews.com/news/adsf-11-01-2002/,neutral,adsf ... adsf,cbs,2002,0
https://www.cbsnews.com/news/stoiber-to-challenge-german-leader/,neutral,Stoiber ... Leader,cbs,2002,0
https://www.cbsnews.com/news/the-ultimate-survivor/,neutral,The ... Survivor,cbs,2002,0
https://www.cbsnews.com/news/winona-ryder-appears-in-court/,neutral,Winona ... Court,cbs,2002,0
https://www.cbsnews.com/news/report-links-drug-ring-to-terror/,fear,Report ... Terror,cbs,2002,-1
https://www.cbsnews.com/news/preventing-a-smallpox-outbreak/,fear,Preventing ... Outbreak,cbs,2002,-1
https://www.cbsnews.com/news/terrors-economic-toll/,fear,Terror's ... Toll,cbs,2002,-1
https://www.cbsnews.com/news/a-touch-of-french-cuisine/,neutral,A ... Cuisine,cbs,2002,0
https://www.cbsnews.com/news/football-pool-arrest/,neutral,Football ... Arrest,cbs,2002,0
https://www.cbsnews.com/news/renewed-sc-flag-flap/,neutral,Renewed ... Flap,cbs,2002,0
https://www.cbsnews.com/news/follow-the-enron-money/,neutral,Follow ... Money,cbs,2002,0
https://www.cbsnews.com/news/heated-budget-battle-shapes-up/,neutral,Heated ... Up,cbs,2002,0
https://www.cbsnews.com/news/good-job-by-hockey-dad-jury/,neutral,Good ... Jury,cbs,2002,0
https://www.cbsnews.com/news/supremacists-foes-face-off-in-pa/,anger,"Supremacists, ... Pa.",cbs,2002,-1
https://www.cbsnews.com/news/six-sept-11-plane-families-sue/,sadness,Six ... Sue,cbs,2002,-1
https://www.cbsnews.com/news/last-bow-for-fantasticks/,neutral,Last ... 'Fantasticks',cbs,2002,0
https://www.cbsnews.com/news/videos-jan-13-19-2002/,neutral,Videos: ... 2002,cbs,2002,0
https://www.cbsnews.com/news/ex-sec-of-state-vance-dies-at-84/,sadness,Ex-Sec. ... 84,cbs,2002,-1
https://www.cbsnews.com/news/ridge-terror-war-a-long-haul/,fear,Ridge: ... Haul,cbs,2002,-1
https://www.cbsnews.com/news/genetic-key-to-lactose-intolerance/,neutral,Genetic ... Intolerance?,cbs,2002,0
https://www.cbsnews.com/news/ftn-1-13-02/,neutral,FTN ... 1/13/02,cbs,2002,0
https://www.cbsnews.com/news/the-enron-debacle/,surprise,The ... Debacle,cbs,2002,0
https://www.cbsnews.com/news/headline-500658/,neutral,Headline ... Headline,cbs,2002,0
https://www.cbsnews.com/news/northern-ireland-unrest-continues/,sadness,Northern ... Continues,cbs,2002,-1
https://www.cbsnews.com/news/antarctica-grows-colder-but-why/,neutral,Antarctica ... Why?,cbs,2002,0
https://www.cbsnews.com/news/biologists-death-ruled-accidental/,sadness,Biologist's ... Accidental,cbs,2002,-1
https://www.cbsnews.com/news/enron-workers-went-down-with-ship/,neutral,Enron ... Ship,cbs,2002,0
https://www.cbsnews.com/news/a-dream-come-true-14-01-2002/,surprise,A ... True?,cbs,2002,0
https://www.cbsnews.com/news/pot-puts-prince-harry-in-hot-water/,neutral,Pot ... Water,cbs,2002,0
https://www.cbsnews.com/news/two-missing-in-tunnel-tragedy-14-01-2002/,sadness,Two ... Tragedy,cbs,2002,-1
https://www.cbsnews.com/news/un-makes-a-plea-for-help/,sadness,U.N. ... Help,cbs,2002,-1
https://www.cbsnews.com/news/escape/,neutral,escape ... escape,cbs,2002,0
https://www.cbsnews.com/news/jordanian-cabinet-resigns/,sadness,Jordanian ... Resigns,cbs,2002,-1
https://www.cbsnews.com/news/headline9-223456789-323456789-423456789-523456789-623456789-723456789-823456789-923456789-023456789-123456789-223456789-323456789-423456789-523456789/,neutral,HEADLINE9 ... 523456789,cbs,2002,0
https://www.cbsnews.com/news/which-side-are-you-on/,neutral,Which ... On?,cbs,2002,0
https://www.cbsnews.com/news/bush-bounces-back/,neutral,Bush ... Back,cbs,2002,0
https://www.cbsnews.com/news/hard-time-for-defrocked-priest/,sadness,Hard ... Priest,cbs,2002,-1
https://www.cbsnews.com/news/forum-fewer-ads-on-60/,neutral,Forum: ... '60',cbs,2002,0
https://www.cbsnews.com/news/air-patrols-quietly-questioned/,neutral,Air ... Questioned,cbs,2002,0
https://www.cbsnews.com/news/sept-11-fund-payouts-criticized/,anger,Sept. ... Criticized,cbs,2002,-1
https://www.cbsnews.com/news/enron-new-scandal-old-story/,disgust,Enron: ... Story,cbs,2002,-1
https://www.cbsnews.com/news/fbi-arrests-top-murder-suspect/,fear,FBI ... Suspect,cbs,2002,-1
https://www.cbsnews.com/news/director-ted-demme-dies/,sadness,Director ... Dies,cbs,2002,-1
https://www.cbsnews.com/news/bush-seeks-fast-track-in-big-easy/,neutral,Bush ... Easy,cbs,2002,0
https://www.cbsnews.com/news/illegal-activity-at-enron-pol-says/,fear,'Illegal ... Says,cbs,2002,-1
https://www.cbsnews.com/news/ventura-to-watkins-hip-hip-hooray/,joy,Ventura ... Hooray!,cbs,2002,1
https://www.cbsnews.com/news/metabolic-syndrome-the-fat-disease/,disgust,Metabolic ... Disease,cbs,2002,-1
https://www.cbsnews.com/news/american-taliban-faces-terror-charges/,fear,American ... Charges,cbs,2002,-1
https://www.cbsnews.com/news/american-talibans-rocky-conversion/,neutral,American ... Conversion,cbs,2002,0
https://www.cbsnews.com/news/great-season-giant-salary/,joy,Great ... Salary,cbs,2002,1
https://www.cbsnews.com/news/fake-pilot-convicted/,anger,Fake ... Convicted,cbs,2002,-1
https://www.cbsnews.com/news/norway-minister-marries-gay-lover/,neutral,Norway ... Lover,cbs,2002,0
https://www.cbsnews.com/news/the-safest-airline/,neutral,The ... Airline,cbs,2002,0
https://www.cbsnews.com/news/i60-minutes-ii-i-to-air-al-qaida-video/,neutral,<i>60 ... Video,cbs,2002,0
https://www.cbsnews.com/news/motorist-marijuana/,disgust,Motorist ... Marijuana,cbs,2002,-1
https://www.cbsnews.com/news/giuliani-plays-ball-with-yanks/,neutral,Giuliani ... Yanks,cbs,2002,0
https://www.cbsnews.com/news/unrest-in-zimbabwe-as-elections-near/,fear,Unrest ... Near,cbs,2002,-1
https://www.cbsnews.com/news/no-waffling-on-discrimination-suit/,anger,No ... Suit,cbs,2002,-1
https://www.cbsnews.com/news/prosecutors-seek-columbine-inquest/,neutral,Prosecutors ... Inquest,cbs,2002,0
https://www.cbsnews.com/news/the-losers-in-the-war-on-terror/,fear,The ... Terror,cbs,2002,-1
https://www.cbsnews.com/news/report-mgm-for-sale/,sadness,Report: ... Sale,cbs,2002,-1
https://www.cbsnews.com/news/sen-carnahan-to-seek-new-term/,neutral,Sen. ... Term,cbs,2002,0
https://www.cbsnews.com/news/jennifer-aniston-in-car-crash/,sadness,Jennifer ... Crash,cbs,2002,-1
https://www.cbsnews.com/news/administration-eases-wetlands-rules/,neutral,Administration ... Rules,cbs,2002,0
https://www.cbsnews.com/news/dot-name-joins-the-game/,neutral,'Dot ... Game,cbs,2002,0
https://www.cbsnews.com/news/fda-oks-anthrax-shipments/,neutral,FDA ... Shipments,cbs,2002,0
