,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,url,emotion,headline,source,yr,sentiment,rel,short_title,full_title,neg_full,neu_full,pos_full,our_sentiment,agreement,time,url_regex,url_regex1,url_time,url_time1,has_date,month,has_headline,headline_regex
651,651,641,433338,https://www.nbcnews.com/business/consumer/wheres-beef-high-meat-prices-strip-steak-menus-n10796,neutral,Where's ... Menus,nbcnews,2014,0,1,Where's the Beef? High Meat Prices Strip Steak from Menus,Where's the Beef? High Meat Prices Strip Steak from Menus,-0.558872938,1.283488512,-0.541581869,0,1,"[{'title': 'Jan. 16, 2014, 7:07 PM UTC\xa0/\xa0Updated\xa0Jan. 16, 2014, 8:42 PM UTC'}]",,"Jan. 16, 2014",,2014-01-16,1,1.0,1,wheres beef high meat prices strip steak menus n10796
652,652,642,433382,https://www.nbcnews.com/business/consumer/credit-data-attacks-retailers-ongoing-n11626,fear,Credit ... Ongoing,nbcnews,2014,-1,1,Credit Data Attacks on Retailers Ongoing,Credit Data Attacks on Retailers Ongoing,0.079032995,0.903052211,-0.277669042,0,0,"[{'title': 'Jan. 17, 2014, 6:02 PM UTC'}]",,"Jan. 17, 2014",,2014-01-17,1,1.0,1,credit data attacks retailers ongoing n11626
653,653,643,433635,https://www.nbcnews.com/business/markets/stocks-turn-negative-dow-drops-100-points-earnings-caution-n13706,fear,Stocks ... Caution,nbcnews,2014,-1,1,Stocks Turn Negative; Dow Drops 100 Points on Earnings Caution,Stocks Turn Negative; Dow Drops 100 Points on Earnings Caution,0.261559755,0.484187186,-0.379419655,0,0,"[{'title': 'Jan. 21, 2014, 5:20 PM UTC'}]",,"Jan. 21, 2014",,2014-01-21,1,1.0,1,stocks turn negative dow drops 100 points earnings caution n13706
654,654,644,433798,https://www.nbcnews.com/business/markets/dow-drops-over-170-points-global-growth-concerns-n15326,fear,Dow ... Concerns,nbcnews,2014,-1,1,Dow Drops Over 170 Points on Global Growth Concerns,Dow Drops Over 170 Points on Global Growth Concerns,-0.292737275,0.422653496,0.445490181,1,0,"[{'title': 'Jan. 23, 2014, 9:29 PM UTC'}]",,"Jan. 23, 2014",,2014-01-23,1,1.0,1,dow drops over 170 points global growth concerns n15326
655,655,645,433929,https://www.nbcnews.com/business/markets/whats-drop-stock-prices-n16171,neutral,What's ... Prices?,nbcnews,2014,0,1,What's Up with the Drop in Stock Prices?,What's Up with the Drop in Stock Prices?,-0.373742551,1.096157789,-0.957082093,0,1,"[{'title': 'Jan. 24, 2014, 11:54 PM UTC'}]",,"Jan. 24, 2014",,2014-01-24,1,1.0,1,whats drop stock prices n16171
656,656,646,433939,https://www.nbcnews.com/business/markets/wall-st-joins-global-stock-rout-dow-drops-nearly-200-n15786,sadness,Wall ... Points,nbcnews,2014,-1,1,Wall St Joins Global Stock Rout; Dow Drops Nearly 200 Points,Wall St Joins Global Stock Rout; Dow Drops Nearly 200 Points,-1.154487491,2.262931347,-0.777208924,0,0,"[{'title': 'Jan. 24, 2014, 5:45 PM UTC'}]",,"Jan. 24, 2014",,2014-01-24,1,1.0,1,wall st joins global stock rout dow drops nearly 200 n15786
657,657,647,434081,https://www.nbcnews.com/business/business-news/apple-drops-weak-iphone-sales-revenue-outlook-n17411,sadness,Apple ... Outlook,nbcnews,2014,-1,1,"Apple Drops on Weak iPhone Sales, Revenue Outlook","Apple Drops on Weak iPhone Sales, Revenue Outlook",-1.095377922,2.431336164,-1.154778123,0,0,"[{'title': 'Jan. 27, 2014, 10:11 PM UTC'}]",,"Jan. 27, 2014",,2014-01-27,1,1.0,1,apple drops weak iphone sales revenue outlook n17411
658,658,648,434161,https://www.nbcnews.com/business/markets/apple-shares-clobbered-amid-cloudy-outlook-n17756,neutral,Apple ... Outlook,nbcnews,2014,0,1,Apple Shares Clobbered Amid Cloudy Outlook,Apple Shares Clobbered Amid Cloudy Outlook,-0.157511726,1.991308808,-1.760602117,0,1,"[{'title': 'Jan. 28, 2014, 3:25 PM UTC'}]",,"Jan. 28, 2014",,2014-01-28,1,1.0,1,apple shares clobbered amid cloudy outlook n17756
659,659,649,434185,https://www.nbcnews.com/business/economy/unexpected-drop-manufactured-goods-clouds-economy-n17721,fear,Unexpected ... Economy,nbcnews,2014,-1,1,Unexpected Drop in Manufactured Goods Clouds Economy,Unexpected Drop in Manufactured Goods Clouds Economy,0.166439533,0.302871287,-0.10983035,0,0,"[{'title': 'Jan. 28, 2014, 2:28 PM UTC\xa0/\xa0Updated\xa0Jan. 28, 2014, 2:55 PM UTC'}]",,"Jan. 28, 2014",,2014-01-28,1,1.0,1,unexpected drop manufactured goods clouds economy n17721
660,660,650,434252,https://www.nbcnews.com/business/markets/stocks-slump-fed-sticks-plan-trim-stimulus-n18806,fear,Stocks ... Stimulus,nbcnews,2014,-1,1,Stocks Slump as Fed Sticks with Plan to Trim Stimulus,Stocks Slump as Fed Sticks with Plan to Trim Stimulus,0.080725417,1.071418881,-1.541287541,0,0,"[{'title': 'Jan. 29, 2014, 10:16 PM UTC\xa0/\xa0Updated\xa0Jan. 29, 2014, 11:41 PM UTC'}]",,"Jan. 29, 2014",,2014-01-29,1,1.0,1,stocks slump fed sticks plan trim stimulus n18806
661,661,651,434265,https://www.nbcnews.com/business/economy/fed-eases-economic-stimulus-gas-pedal-again-n18711,neutral,Fed ... Again,nbcnews,2014,0,1,Fed Eases the Economic Stimulus Gas Pedal Again,Fed Eases the Economic Stimulus Gas Pedal Again,-1.184707999,1.514785171,-0.027641434,0,1,"[{'title': 'Jan. 29, 2014, 7:26 PM UTC\xa0/\xa0Updated\xa0Jan. 29, 2014, 8:15 PM UTC'}]",,"Jan. 29, 2014",,2014-01-29,1,1.0,1,fed eases economic stimulus gas pedal again n18711
662,662,652,434354,https://www.nbcnews.com/business/markets/facebook-shares-surge-mobile-ad-revenue-n19251,neutral,Facebook ... Revenue,nbcnews,2014,0,1,Facebook Shares Surge on Mobile Ad Revenue,Facebook Shares Surge on Mobile Ad Revenue,-0.296721876,1.056031227,-0.265018433,0,1,"[{'title': 'Jan. 30, 2014, 4:32 PM UTC'}]",,"Jan. 30, 2014",,2014-01-30,1,1.0,1,facebook shares surge mobile ad revenue n19251
663,663,653,434361,https://www.nbcnews.com/business/consumer/amazon-shares-drop-12-after-disappointing-results-n19641,sadness,Amazon ... Results,nbcnews,2014,-1,1,Amazon Shares Drop 12% After Disappointing Results,Amazon Shares Drop 12% After Disappointing Results,1.338043809,-0.923324406,-0.68064189,-1,1,"[{'title': 'Jan. 30, 2014, 10:28 PM UTC'}]",,"Jan. 30, 2014",,2014-01-30,1,1.0,1,amazon shares drop 12 after disappointing results n19641
664,664,654,434372,https://www.nbcnews.com/business/economy/jobless-queue-lengthens-fourth-quarter-growth-slows-n19141,sadness,Jobless ... Slows,nbcnews,2014,-1,1,Jobless Queue Lengthens; Fourth Quarter Growth Slows,Jobless Queue Lengthens; Fourth Quarter Growth Slows,0.399791598,0.528736413,-0.992617607,0,0,"[{'title': 'Jan. 30, 2014, 2:10 PM UTC'}]",,"Jan. 30, 2014",,2014-01-30,1,1.0,1,jobless queue lengthens fourth quarter growth slows n19141
665,665,655,434467,https://www.nbcnews.com/business/markets/stocks-still-bull-market-prepare-rocky-ride-n20176,neutral,Stocks: ... Ride,nbcnews,2014,0,1,"Stocks: Still a Bull Market, but Prepare for a Rocky Ride","Stocks: Still a Bull Market, but Prepare for a Rocky Ride",0.564967156,-0.016292399,-0.563292563,-1,0,"[{'title': 'Jan. 31, 2014, 8:12 PM UTC'}]",,"Jan. 31, 2014",,2014-01-31,1,1.0,1,stocks still bull market prepare rocky ride n20176
666,666,656,434492,https://www.nbcnews.com/business/markets/stocks-close-down-first-losing-month-august-n20246,sadness,Stocks ... August,nbcnews,2014,-1,1,Stocks Close Down -- First Losing Month Since August,Stocks Close Down -- First Losing Month Since August,0.894623876,0.164485604,-0.980888605,-1,1,"[{'title': 'Jan. 31, 2014, 9:35 PM UTC'}]",,"Jan. 31, 2014",,2014-01-31,1,1.0,1,stocks close down first losing month august n20246
667,667,657,434780,https://www.nbcnews.com/business/markets/rebound-dow-closes-72-points-higher-after-plunge-n22061,sadness,Rebound: ... Plunge,nbcnews,2014,-1,1,Rebound: Dow Closes 72 Points Higher After Plunge,Rebound: Dow Closes 72 Points Higher After Plunge,-0.188356489,0.828532577,-0.167660937,0,0,"[{'title': 'Feb. 4, 2014, 9:32 PM UTC\xa0/\xa0Updated\xa0Feb. 4, 2014, 11:33 PM UTC'}]",,"Feb. 4, 2014",,2014-02-04,1,2.0,1,rebound dow closes 72 points higher after plunge n22061
668,668,658,434815,https://www.nbcnews.com/business/markets/stocks-dip-slightly-mixed-jobs-data-n22681,fear,Stocks ... Data,nbcnews,2014,-1,1,Stocks Dip Slightly on Mixed Jobs Data,Stocks Dip Slightly on Mixed Jobs Data,1.185336232,-0.623463333,-0.967516422,-1,1,"[{'title': 'Feb. 5, 2014, 2:47 PM UTC\xa0/\xa0Updated\xa0Feb. 5, 2014, 9:10 PM UTC'}]",,"Feb. 5, 2014",,2014-02-05,1,2.0,1,stocks dip slightly mixed jobs data n22681
669,669,659,434857,https://www.nbcnews.com/business/markets/twitter-beats-earnings-estimates-user-growth-weak-n23116,sadness,Twitter ... Weak,nbcnews,2014,-1,1,"Twitter Beats Earnings Estimates, User Growth Weak","Twitter Beats Earnings Estimates, User Growth Weak",-0.446541369,1.248864532,-0.573117793,0,0,"[{'title': 'Feb. 5, 2014, 9:29 PM UTC\xa0/\xa0Updated\xa0Feb. 5, 2014, 9:48 PM UTC'}]",,"Feb. 5, 2014",,2014-02-05,1,2.0,1,twitter beats earnings estimates user growth weak n23116
670,670,660,434907,https://www.nbcnews.com/storyline/deep-freeze/wicked-winter-chills-economy-stocks-n22356,sadness,Wicked ... Stocks,nbcnews,2014,-1,1,"Wicked Winter Chills Economy, Stocks","Wicked Winter Chills Economy, Stocks",0.365046322,1.116206288,-1.29750061,0,0,"[{'title': 'Feb. 5, 2014, 1:13 AM UTC'}]",,"Feb. 5, 2014",,2014-02-05,1,2.0,1,wicked winter chills economy stocks n22356
671,671,661,435057,https://www.nbcnews.com/business/markets/stocks-close-higher-markets-ignore-disappointing-jobs-report-n24501,sadness,Stocks ... Report,nbcnews,2014,-1,1,Stocks Close Higher as Markets Ignore Disappointing Jobs Report,Stocks Close Higher as Markets Ignore Disappointing Jobs Report,1.783175111,-1.083268285,-0.963034153,-1,1,"[{'title': 'Feb. 7, 2014, 2:53 PM UTC\xa0/\xa0Updated\xa0Feb. 7, 2014, 9:43 PM UTC'}]",,"Feb. 7, 2014",,2014-02-07,1,2.0,1,stocks close higher markets ignore disappointing jobs report n24501
672,672,662,435139,https://www.nbcnews.com/business/markets/apple-repurchases-14-billion-worth-shares-n24436,neutral,Apple ... Shares,nbcnews,2014,0,1,Apple Repurchases $14 Billion Worth of Shares,Apple Repurchases $14 Billion Worth of Shares,1.376802564,-0.044471264,-1.393052936,-1,0,"[{'title': 'Feb. 7, 2014, 12:40 PM UTC\xa0/\xa0Updated\xa0Feb. 7, 2014, 7:23 PM UTC'}]",,"Feb. 7, 2014",,2014-02-07,1,2.0,1,apple repurchases 14 billion worth shares n24436
673,673,663,435350,https://www.nbcnews.com/business/economy/city-detroit-file-its-bankruptcy-emergence-plan-next-week-n26406,neutral,City ... Week,nbcnews,2014,0,1,City of Detroit to File Its Bankruptcy Emergence Plan Next Week,City of Detroit to File Its Bankruptcy Emergence Plan Next Week,0.181156665,0.235715509,-0.437045872,0,1,"[{'title': 'Feb. 10, 2014, 4:45 PM UTC\xa0/\xa0Updated\xa0Feb. 10, 2014, 4:52 PM UTC'}]",,"Feb. 10, 2014",,2014-02-10,1,2.0,1,city detroit file its bankruptcy emergence plan next week n26406
674,674,664,435374,https://www.nbcnews.com/business/markets/stocks-barely-ahead-markets-wait-hear-feds-yellen-n26296,fear,Stocks ... Yellen,nbcnews,2014,-1,1,Stocks Barely Ahead as Markets Wait to Hear From Fed's Yellen,Stocks Barely Ahead as Markets Wait to Hear From Fed's Yellen,-1.107735634,2.057546854,-0.649607182,0,0,"[{'title': 'Feb. 10, 2014, 2:49 PM UTC\xa0/\xa0Updated\xa0Feb. 10, 2014, 9:25 PM UTC'}]",,"Feb. 10, 2014",,2014-02-10,1,2.0,1,stocks barely ahead markets wait hear feds yellen n26296
675,675,665,435452,https://www.nbcnews.com/business/economy/fed-chief-yellen-sees-better-economy-less-money-printing-n27251,neutral,Fed ... Money-Printing,nbcnews,2014,0,1,Fed Chief Yellen Sees Better Economy; Less Money-Printing,Fed Chief Yellen Sees Better Economy; Less Money-Printing,-1.129580736,0.654041946,0.872891426,1,0,"[{'title': 'Feb. 11, 2014, 2:16 PM UTC\xa0/\xa0Updated\xa0Feb. 11, 2014, 4:41 PM UTC'}]",,"Feb. 11, 2014",,2014-02-11,1,2.0,1,fed chief yellen sees better economy less money printing n27251
676,676,666,435689,https://www.nbcnews.com/business/markets/stocks-slip-yellen-euphoria-procter-gamble-amazon-drag-n28316,sadness,Stocks ... Drag,nbcnews,2014,-1,1,"Stocks Slip From Yellen Euphoria; Procter & Gamble, Amazon Drag","Stocks Slip From Yellen Euphoria; Procter & Gamble, Amazon Drag",-0.493806511,1.990557432,-1.469058871,0,0,"[{'title': 'Feb. 12, 2014, 2:55 PM UTC\xa0/\xa0Updated\xa0Feb. 12, 2014, 9:48 PM UTC'}]",,"Feb. 12, 2014",,2014-02-12,1,2.0,1,stocks slip yellen euphoria procter gamble amazon drag n28316
677,677,667,435720,https://www.nbcnews.com/business/markets/stocks-rebound-close-higher-earnings-trump-weak-economic-data-n29436,neutral,Stocks ... Data,nbcnews,2014,0,1,"Stocks Rebound, Close Higher as Earnings Trump Weak Economic Data","Stocks Rebound, Close Higher as Earnings Trump Weak Economic Data",1.558514714,-0.503416657,-1.159828424,-1,0,"[{'title': 'Feb. 13, 2014, 2:44 PM UTC\xa0/\xa0Updated\xa0Feb. 13, 2014, 9:05 PM UTC'}]",,"Feb. 13, 2014",,2014-02-13,1,2.0,1,stocks rebound close higher earnings trump weak economic data n29436
678,678,668,435822,https://www.nbcnews.com/storyline/deep-freeze/financial-freeze-winter-woes-cost-economy-15-billion-n29781,sadness,Financial ... Billion,nbcnews,2014,-1,1,Financial Freeze: Winter Woes Cost the Economy $15 Billion,Financial Freeze: Winter Woes Cost the Economy $15 Billion,-0.144465983,0.713976562,0.276363701,0,0,"[{'title': 'Feb. 13, 2014, 8:23 PM UTC\xa0/\xa0Updated\xa0Feb. 13, 2014, 9:37 PM UTC'}]",,"Feb. 13, 2014",,2014-02-13,1,2.0,1,financial freeze winter woes cost economy 15 billion n29781
679,679,669,436247,https://www.nbcnews.com/politics/congress/cbo-minimum-wage-hike-could-cost-jobs-raise-incomes-n33091,neutral,CBO: ... Incomes,nbcnews,2014,0,1,"CBO: Minimum Wage Hike Could Cost Jobs, Raise Incomes","CBO: Minimum Wage Hike Could Cost Jobs, Raise Incomes",1.333559513,-0.5180794,-0.743412614,-1,0,"[{'title': 'Feb. 18, 2014, 8:06 PM UTC\xa0/\xa0Updated\xa0Feb. 18, 2014, 9:44 PM UTC'}]",,"Feb. 18, 2014",,2014-02-18,1,2.0,1,cbo minimum wage hike could cost jobs raise incomes n33091
680,680,670,436262,https://www.nbcnews.com/business/markets/stocks-close-mixed-coca-cola-disappoints-drags-dow-down-n32691,sadness,Stocks ... Down,nbcnews,2014,-1,1,"Stocks Close Mixed; Coca-Cola Disappoints, Drags Dow Down","Stocks Close Mixed; Coca-Cola Disappoints, Drags Dow Down",1.333402038,-0.206988692,-1.344480395,-1,1,"[{'title': 'Feb. 18, 2014, 2:45 PM UTC\xa0/\xa0Updated\xa0Feb. 18, 2014, 9:39 PM UTC'}]",,"Feb. 18, 2014",,2014-02-18,1,2.0,1,stocks close mixed coca cola disappoints drags dow down n32691
681,681,671,436311,https://www.nbcnews.com/business/markets/stocks-down-weak-housing-data-nasdaq-snaps-8-day-win-n33581,sadness,Stocks ... Streak,nbcnews,2014,-1,1,Stocks Down on Weak Housing Data; Nasdaq Snaps 8-Day Win Streak,Stocks Down on Weak Housing Data; Nasdaq Snaps 8-Day Win Streak,-0.15520668,1.766505122,-1.653698802,0,0,"[{'title': 'Feb. 19, 2014, 2:55 PM UTC\xa0/\xa0Updated\xa0Feb. 19, 2014, 9:20 PM UTC'}]",,"Feb. 19, 2014",,2014-02-19,1,2.0,1,stocks down weak housing data nasdaq snaps 8 day win n33581
682,682,672,436421,https://www.nbcnews.com/business/markets/stocks-close-higher-dow-puts-nearly-100-points-n34476,sadness,Stocks ... Points,nbcnews,2014,-1,1,"Stocks Close Higher, Dow Puts on Nearly 100 Points","Stocks Close Higher, Dow Puts on Nearly 100 Points",-0.208814398,0.874723375,-0.179723308,0,0,"[{'title': 'Feb. 20, 2014, 2:44 PM UTC\xa0/\xa0Updated\xa0Feb. 20, 2014, 9:15 PM UTC'}]",,"Feb. 20, 2014",,2014-02-20,1,2.0,1,stocks close higher dow puts nearly 100 points n34476
683,683,673,436479,https://www.nbcnews.com/business/economy/jobless-claims-dip-latest-week-stoking-labor-market-hopes-n34436,fear,Jobless ... Hopes,nbcnews,2014,-1,1,"Jobless Claims Dip in Latest Week, Stoking Labor Market Hopes","Jobless Claims Dip in Latest Week, Stoking Labor Market Hopes",0.569111526,-1.145857215,0.487124145,-1,1,"[{'title': 'Feb. 20, 2014, 2:10 PM UTC\xa0/\xa0Updated\xa0Feb. 20, 2014, 2:20 PM UTC'}]",,"Feb. 20, 2014",,2014-02-20,1,2.0,1,jobless claims dip latest week stoking labor market hopes n34436
684,684,674,436489,https://www.nbcnews.com/business/business-news/slow-economy-puts-chill-wal-mart-profit-n34381,sadness,Slow ... Profit,nbcnews,2014,-1,1,Slow Economy Puts the Chill on Wal-Mart Profit,Slow Economy Puts the Chill on Wal-Mart Profit,1.079954863,-0.228135809,-1.216450095,-1,1,"[{'title': 'Feb. 20, 2014, 12:53 PM UTC\xa0/\xa0Updated\xa0Feb. 20, 2014, 5:16 PM UTC'}]",,"Feb. 20, 2014",,2014-02-20,1,2.0,1,slow economy puts chill wal mart profit n34381
685,685,675,436502,https://www.nbcnews.com/business/economy/detroits-bankruptcy-blueprint-expected-friday-n34681,neutral,Detroit's ... Friday,nbcnews,2014,0,1,Detroit's Bankruptcy Blueprint Expected Friday,Detroit's Bankruptcy Blueprint Expected Friday,0.600872934,-0.09755975,-1.11413753,-1,0,"[{'title': 'Feb. 20, 2014, 5:34 PM UTC\xa0/\xa0Updated\xa0Feb. 20, 2014, 5:47 PM UTC'}]",,"Feb. 20, 2014",,2014-02-20,1,2.0,1,detroits bankruptcy blueprint expected friday n34681
686,686,676,436522,https://www.nbcnews.com/business/business-news/gap-raise-hourly-wage-wal-mart-eyes-federal-bump-n34091,neutral,Gap ... Bump,nbcnews,2014,0,1,"Gap to Raise Hourly Wage, Wal-Mart Eyes Federal Bump","Gap to Raise Hourly Wage, Wal-Mart Eyes Federal Bump",-0.781109929,0.610396385,0.168442294,0,1,"[{'title': 'Feb. 20, 2014, 12:31 AM UTC'}]",,"Feb. 20, 2014",,2014-02-20,1,2.0,1,gap raise hourly wage wal mart eyes federal bump n34091
687,687,677,436605,https://www.nbcnews.com/business/economy/detroit-files-historic-bankruptcy-blueprint-n35511,neutral,Detroit ... Blueprint,nbcnews,2014,0,1,Detroit Files Historic Bankruptcy Blueprint,Detroit Files Historic Bankruptcy Blueprint,0.456513405,0.76411736,-1.260226846,0,1,"[{'title': 'Feb. 21, 2014, 4:25 PM UTC'}]",,"Feb. 21, 2014",,2014-02-21,1,2.0,1,detroit files historic bankruptcy blueprint n35511
688,688,678,436660,https://www.nbcnews.com/business/economy/detroits-bankruptcy-plan-comes-under-heavy-assault-n35826,fear,Detroit's ... Assault,nbcnews,2014,-1,1,Detroit's Bankruptcy Plan Comes Under Heavy Assault,Detroit's Bankruptcy Plan Comes Under Heavy Assault,1.448618293,-0.973622143,-0.876393795,-1,1,"[{'title': 'Feb. 21, 2014, 9:51 PM UTC\xa0/\xa0Updated\xa0Feb. 22, 2014, 1:36 AM UTC'}]",,"Feb. 21, 2014",,2014-02-21,1,2.0,1,detroits bankruptcy plan comes under heavy assault n35826
689,689,679,436854,https://www.nbcnews.com/business/markets/stocks-surge-dow-adds-100-points-s-p-500-close-n37171,surprise,Stocks ... High,nbcnews,2014,0,1,"Stocks Surge; Dow Adds 100 Points, S&P 500 Close to Record High","Stocks Surge; Dow Adds 100 Points, S&P 500 Close to Record High",-0.528019488,0.80588907,0.118435636,0,1,"[{'title': 'Feb. 24, 2014, 2:48 PM UTC\xa0/\xa0Updated\xa0Feb. 24, 2014, 10:30 PM UTC'}]",,"Feb. 24, 2014",,2014-02-24,1,2.0,1,stocks surge dow adds 100 points s p 500 close n37171
690,690,680,436885,https://www.nbcnews.com/business/autos/violent-crises-ukraine-venezuela-send-gasoline-prices-higher-n37266,anger,Violent ... Higher,nbcnews,2014,-1,1,"Violent Crises in Ukraine, Venezuela Send Gasoline Prices Higher","Violent Crises in Ukraine, Venezuela Send Gasoline Prices Higher",1.533672452,-1.112344146,-0.70950824,-1,1,"[{'title': 'Feb. 24, 2014, 4:17 PM UTC'}]",,"Feb. 24, 2014",,2014-02-24,1,2.0,1,violent crises ukraine venezuela send gasoline prices higher n37266
691,691,681,436930,https://www.nbcnews.com/business/consumer/egg-mcmuffin-lunch-mcdonalds-mulls-longer-breakfast-hours-n37211,neutral,Egg ... Hours,nbcnews,2014,0,1,Egg McMuffin for Lunch? McDonald's Mulls Longer Breakfast Hours,Egg McMuffin for Lunch? McDonald's Mulls Longer Breakfast Hours,-1.078452349,2.149542809,-1.10444808,0,1,"[{'title': 'Feb. 24, 2014, 4:29 PM UTC\xa0/\xa0Updated\xa0Feb. 24, 2014, 4:52 PM UTC'}]",,"Feb. 24, 2014",,2014-02-24,1,2.0,1,egg mcmuffin lunch mcdonalds mulls longer breakfast hours n37211
