,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,url,emotion,headline,source,yr,sentiment,rel,short_title,full_title,neg_full,neu_full,pos_full,our_sentiment,agreement,time,url_regex,url_regex1,url_time,url_time1,has_date,month,has_headline,headline_regex
10,1594,1594,563837,13943960,https://www.bloomberg.com/news/articles/2010-04-20/ford-bonds-tap-consumer-revival-as-nordstrom-sells-notes-credit-markets,neutral,Ford ... Markets,bloomberg,2010,0,1,,,-0.336483895778656,2.021623134613037,-1.2176786661148071,0,0,[],2010-04-20 00:00:00,,2010-04-20,,1,4.0,0,ford bonds tap consumer revival as nordstrom sells notes credit markets
11,1595,1595,563838,13945908,https://www.bloomberg.com/news/articles/2010-05-14/stocks-slump-on-concern-debt-crisis-to-limit-growth-euro-crude-oil-drop,fear,"Euro, ... Gain",bloomberg,2010,-1,1,,,1.86830472946167,-0.8776249289512634,-1.259864091873169,0,0,[],2010-05-14 00:00:00,,2010-05-14,,1,5.0,0,stocks slump on concern debt crisis to limit growth euro crude oil drop
12,1596,1596,563839,13945922,https://www.bloomberg.com/news/articles/2010-05-14/sony-shares-tumble-after-earnings-forecasts-fall-below-analysts-estimates,sadness,Sony ... Estimates,bloomberg,2010,-1,1,,,0.23614756762981415,1.4191452264785767,-1.481108546257019,0,0,[],2010-05-14 00:00:00,,2010-05-14,,1,5.0,0,sony shares tumble after earnings forecasts fall below analysts estimates
13,1597,1597,563840,13946092,https://www.bloomberg.com/news/articles/2010-05-17/asian-stocks-fall-weaker-euro-fuels-concern-that-economic-growth-to-slow,fear,Asian ... Concerns,bloomberg,2010,-1,1,,,1.4215396642684937,-0.7981051802635193,-0.9289993047714233,0,0,[],2010-05-17 00:00:00,,2010-05-17,,1,5.0,0,asian stocks fall weaker euro fuels concern that economic growth to slow
14,1598,1598,563841,13946712,https://www.bloomberg.com/news/articles/2010-05-24/bond-trading-costs-soar-as-abbott-sells-3-billion-in-debt-credit-markets,neutral,Bond ... Markets,bloomberg,2010,0,1,,,1.7675658464431763,-0.811221718788147,-1.0230544805526733,0,0,[],2010-05-24 00:00:00,,2010-05-24,,1,5.0,0,bond trading costs soar as abbott sells 3 billion in debt credit markets
15,1599,1599,563842,13947033,https://www.bloomberg.com/news/articles/2010-05-28/dollar-draws-bulls-euro-bears-as-stocks-sink-credit-suisse-survey-shows,neutral,Dollar ... Shows,bloomberg,2010,0,1,,,0.31203973293304443,1.2283400297164917,-1.6446943283081055,0,0,[],2010-05-28 00:00:00,,2010-05-28,,1,5.0,0,dollar draws bulls euro bears as stocks sink credit suisse survey shows
16,1600,1600,563843,13947547,https://www.bloomberg.com/news/articles/2010-06-04/stocks-rise-on-u-s-jobs-outlook-higher-oil-prices-toyota-mitsui-gain,neutral,Nikkei ... Stocks,bloomberg,2010,0,1,,,2.0089824199676514,-0.6887148022651672,-1.454479455947876,0,0,[],2010-06-04 00:00:00,,2010-06-04,,1,6.0,0,stocks rise on u s jobs outlook higher oil prices toyota mitsui gain
17,1601,1601,563844,13949252,https://www.bloomberg.com/news/articles/2010-06-24/china-s-stocks-rebound-on-growth-prospects-led-by-banks-consumer-shares,fear,China’s ... Decline,bloomberg,2010,-1,1,,,2.2757930755615234,-1.254513144493103,-1.1569784879684448,0,0,[],2010-06-24 00:00:00,,2010-06-24,,1,6.0,0,china s stocks rebound on growth prospects led by banks consumer shares
18,1602,1602,563845,13952099,https://www.bloomberg.com/news/articles/2010-07-23/ford-posts-2-6-billion-second-quarter-profit-as-cars-fetch-higher-prices,neutral,Ford ... Cars,bloomberg,2010,0,1,,,1.690233826637268,-0.6107498407363892,-1.2809213399887085,0,0,[],2010-07-23 00:00:00,,2010-07-23,,1,7.0,0,ford posts 2 6 billion second quarter profit as cars fetch higher prices
19,1603,1603,563846,13952907,https://www.bloomberg.com/news/articles/2010-07-29/asian-stocks-drop-yen-gains-on-concern-pace-of-economic-growth-may-slow,sadness,Stocks ... Rise,bloomberg,2010,-1,1,,,1.3431493043899536,-0.5821297764778137,-1.025818943977356,0,0,[],2010-07-29 00:00:00,,2010-07-29,,1,7.0,0,asian stocks drop yen gains on concern pace of economic growth may slow
20,1604,1604,563847,13953809,https://www.bloomberg.com/news/articles/2010-08-05/rio-tinto-says-first-half-net-income-was-5-85-billion-outlook-positive,joy,Rio ... Sales,bloomberg,2010,1,1,,,0.3967481553554535,0.7504957318305969,-0.8485590815544128,0,0,[],2010-08-05 00:00:00,,2010-08-05,,1,8.0,0,rio tinto says first half net income was 5 85 billion outlook positive
21,1605,1605,563848,13954225,https://www.bloomberg.com/news/articles/2010-08-10/hannover-re-quarterly-profit-falls-to-159-6-million-euros-beats-estimates,neutral,Hannover ... 24%,bloomberg,2010,0,1,,,1.2212122678756714,-0.39955461025238037,-0.8930160999298096,0,0,[],2010-08-10 00:00:00,,2010-08-10,,1,8.0,0,hannover re quarterly profit falls to 159 6 million euros beats estimates
22,1606,1606,563849,13954662,https://www.bloomberg.com/news/articles/2010-08-13/canadian-stocks-fluctuate-as-u-s-retail-sales-consumer-prices-increase,neutral,Most ... Reports,bloomberg,2010,0,1,,,1.1912473440170288,-0.1913839429616928,-0.8047820329666138,0,0,[],2010-08-13 00:00:00,,2010-08-13,,1,8.0,0,canadian stocks fluctuate as u s retail sales consumer prices increase
23,1607,1607,563850,13954776,https://www.bloomberg.com/news/articles/2010-08-14/u-s-stocks-drop-most-since-july-as-fed-predicts-slower-economic-growth,neutral,U.S. ... Growth,bloomberg,2010,0,1,,,1.6481846570968628,-0.781650960445404,-0.9205369353294373,0,0,[],2010-08-14 00:00:00,,2010-08-14,,1,8.0,0,u s stocks drop most since july as fed predicts slower economic growth
24,1608,1608,563851,13954989,https://www.bloomberg.com/news/articles/2010-08-15/google-leads-revival-in-commercial-paper-as-rates-tumble-credit-markets,neutral,Google ... Markets,bloomberg,2010,0,1,,,0.08264331519603729,0.519591212272644,-0.02175505831837654,0,0,[],2010-08-15 00:00:00,,2010-08-15,,1,8.0,0,google leads revival in commercial paper as rates tumble credit markets
25,1609,1609,563852,13955535,https://www.bloomberg.com/news/articles/2010-08-20/asian-stocks-fall-as-u-s-economic-data-stoke-growth-concern-nissan-drops,fear,Asian ... Slump,bloomberg,2010,-1,1,,,1.7527724504470825,-0.696316659450531,-1.297128677368164,0,0,[],2010-08-20 00:00:00,,2010-08-20,,1,8.0,0,asian stocks fall as u s economic data stoke growth concern nissan drops
26,1610,1610,563853,13955614,https://www.bloomberg.com/news/articles/2010-08-21/asian-stocks-gain-as-improved-earnings-offset-economic-growth-concerns,neutral,Asian ... Concerns,bloomberg,2010,0,1,,,0.8044363260269165,-0.4987020194530487,-0.1810147911310196,0,0,[],2010-08-21 00:00:00,,2010-08-21,,1,8.0,0,asian stocks gain as improved earnings offset economic growth concerns
27,1611,1611,563854,13955726,https://www.bloomberg.com/news/articles/2010-08-23/japan-s-stocks-fall-on-europe-concerns-commodity-prices-drop-canon-drops,fear,Nikkei ... Concerns,bloomberg,2010,-1,1,,,1.1401447057724,-0.6184574961662292,-0.7808840870857239,0,0,[],2010-08-23 00:00:00,,2010-08-23,,1,8.0,0,japan s stocks fall on europe concerns commodity prices drop canon drops
28,1612,1612,563855,13956245,https://www.bloomberg.com/news/articles/2010-08-27/fed-s-bernanke-outlines-steps-should-growth-slow-jackson-hole-full-text,neutral,Bernanke ... Text,bloomberg,2010,0,1,,,-0.3452635109424591,1.4226264953613281,-0.7634660005569458,0,0,[],2010-08-27 00:00:00,,2010-08-27,,1,8.0,0,fed s bernanke outlines steps should growth slow jackson hole full text
29,1613,1613,563856,13956256,https://www.bloomberg.com/news/articles/2010-08-27/japan-consumer-prices-slide-driving-stocks-lower-on-risk-of-slower-growth,fear,Japan’s ... Growth,bloomberg,2010,-1,1,,,1.1895195245742798,-0.13148942589759827,-0.9760047197341919,0,0,[],2010-08-27 00:00:00,,2010-08-27,,1,8.0,0,japan consumer prices slide driving stocks lower on risk of slower growth
30,1614,1614,563857,13956449,https://www.bloomberg.com/news/articles/2010-08-29/china-eastern-reports-first-half-net-income-1-76-billion-yuan,neutral,China ... Yuan,bloomberg,2010,0,1,,,0.3757622539997101,0.5885125398635864,-0.18819598853588104,0,0,[],2010-08-29 00:00:00,,2010-08-29,,1,8.0,0,china eastern reports first half net income 1 76 billion yuan
31,1615,1615,563858,13956619,https://www.bloomberg.com/news/articles/2010-08-30/china-merchants-first-half-net-income-rises-12-percent-to-hk-1-93-billion,joy,China ... Rebound,bloomberg,2010,1,1,,,1.9857407808303833,-1.2276948690414429,-1.0071569681167603,0,0,[],2010-08-30 00:00:00,,2010-08-30,,1,8.0,0,china merchants first half net income rises 12 percent to hk 1 93 billion
32,1616,1616,563859,13958147,https://www.bloomberg.com/news/articles/2010-09-14/prodi-says-economic-crisis-effects-undigested-sees-slow-european-growth,neutral,Prodi ... Growth,bloomberg,2010,0,1,,,1.5765175819396973,-1.188612461090088,-0.9222396612167358,0,0,[],2010-09-14 00:00:00,,2010-09-14,,1,9.0,0,prodi says economic crisis effects undigested sees slow european growth
33,1617,1617,563860,13958974,https://www.bloomberg.com/news/articles/2010-09-20/mortgage-bonds-in-canada-lure-yield-starved-u-s-investors-canada-credit,neutral,Mortgage ... Credit,bloomberg,2010,0,1,,,1.714888095855713,-0.19777044653892517,-1.698670744895935,0,0,[],2010-09-20 00:00:00,,2010-09-20,,1,9.0,0,mortgage bonds in canada lure yield starved u s investors canada credit
34,1618,1618,563861,13961205,https://www.bloomberg.com/news/articles/2010-10-07/spain-sells-3-2-billion-euros-in-first-bond-sale-since-moody-s-rating-cut,sadness,Spain ... Cut,bloomberg,2010,-1,1,,,1.8787673711776733,-0.616641104221344,-1.5325467586517334,0,0,[],2010-10-07 00:00:00,,2010-10-07,,1,10.0,0,spain sells 3 2 billion euros in first bond sale since moody s rating cut
35,1619,1619,563862,13963640,https://www.bloomberg.com/news/articles/2010-10-27/stocks-u-s-futures-commodities-fall-as-dollar-strengthens-won-weakens,fear,"Stocks, ... Speculation",bloomberg,2010,-1,1,,,1.87289559841156,-0.6212142109870911,-1.679443120956421,0,0,[],2010-10-27 00:00:00,,2010-10-27,,1,10.0,0,stocks u s futures commodities fall as dollar strengthens won weakens
36,1620,1620,563863,13963837,https://www.bloomberg.com/news/articles/2010-10-28/technip-third-quarter-net-income-drops-4-raises-2010-margins-outlook,sadness,Technip ... Outlook,bloomberg,2010,-1,1,,,0.6106899976730347,0.45996829867362976,-1.261770248413086,0,0,[],2010-10-28 00:00:00,,2010-10-28,,1,10.0,0,technip third quarter net income drops 4 raises 2010 margins outlook
37,1621,1621,563864,13964056,https://www.bloomberg.com/news/articles/2010-10-29/asian-stocks-drop-as-sharp-advantest-reduce-profit-forecasts-yen-gains,sadness,Asian ... Falls,bloomberg,2010,-1,1,,,1.529416561126709,-0.8606100678443909,-0.6977788209915161,0,0,[],2010-10-29 00:00:00,,2010-10-29,,1,10.0,0,asian stocks drop as sharp advantest reduce profit forecasts yen gains
38,1622,1622,563865,13964311,https://www.bloomberg.com/news/articles/2010-11-01/fed-helping-spanish-debt-market-keeps-ecb-mum-on-u-s-dollar-euro-credit,neutral,Fed ... Credit,bloomberg,2010,0,1,,,1.7610150575637817,-0.5555862784385681,-1.5387266874313354,0,0,[],2010-11-01 00:00:00,,2010-11-01,,1,11.0,0,fed helping spanish debt market keeps ecb mum on u s dollar euro credit
39,1623,1623,563866,13964524,https://www.bloomberg.com/news/articles/2010-11-03/statoil-third-quarter-net-income-rises-to-2-36-billion-beating-estimates,sadness,Statoil ... Estimates,bloomberg,2010,-1,1,,,0.6857599020004272,-0.1485110968351364,-0.4137326776981354,0,0,[],2010-11-03 00:00:00,,2010-11-03,,1,11.0,0,statoil third quarter net income rises to 2 36 billion beating estimates
40,1624,1624,563867,13964996,https://www.bloomberg.com/news/articles/2010-11-05/asian-stocks-jump-commodities-rally-on-profit-outlook-australian-growth,neutral,Treasuries ... Data,bloomberg,2010,0,1,,,-0.7426990866661072,1.3966840505599976,-0.4977862238883972,0,0,[],2010-11-05 00:00:00,,2010-11-05,,1,11.0,0,asian stocks jump commodities rally on profit outlook australian growth
41,1625,1625,563868,13965271,https://www.bloomberg.com/news/articles/2010-11-07/aig-staging-comeback-in-bond-market-as-default-swaps-fall-credit-markets,neutral,AIG ... Markets,bloomberg,2010,0,1,,,0.07241830974817276,0.36340636014938354,-0.2417951077222824,0,0,[],2010-11-07 00:00:00,,2010-11-07,,1,11.0,0,aig staging comeback in bond market as default swaps fall credit markets
42,1626,1626,563869,13965413,https://www.bloomberg.com/news/articles/2010-11-09/hca-said-to-plan-2-billion-dividend-payout-funded-by-high-yield-bond-sale,neutral,HCA ... Owners,bloomberg,2010,0,1,,,0.5347069501876831,0.4738502502441406,-1.394752860069275,0,0,[],2010-11-09 00:00:00,,2010-11-09,,1,11.0,0,hca said to plan 2 billion dividend payout funded by high yield bond sale
43,1627,1627,563870,13966076,https://www.bloomberg.com/news/articles/2010-11-15/asian-stocks-fluctuate-as-commodities-fall-japan-growth-beats-estimates,neutral,Asia ... Grows,bloomberg,2010,0,1,,,0.8553598523139954,-0.13211068511009216,-0.44113197922706604,0,0,[],2010-11-15 00:00:00,,2010-11-15,,1,11.0,0,asian stocks fluctuate as commodities fall japan growth beats estimates
44,1628,1628,563871,13966627,https://www.bloomberg.com/news/articles/2010-11-18/debt-wall-shrinks-393-billion-as-fed-eases-financing-fear-credit-markets,fear,Debt ... Markets,bloomberg,2010,-1,1,,,1.5162066221237183,-0.27807459235191345,-1.0458199977874756,0,0,[],2010-11-18 00:00:00,,2010-11-18,,1,11.0,0,debt wall shrinks 393 billion as fed eases financing fear credit markets
45,1629,1629,563872,13966853,https://www.bloomberg.com/news/articles/2010-11-19/global-investors-sell-net-2-18-billion-rupees-of-indian-stocks,neutral,Global ... Stocks,bloomberg,2010,0,1,,,1.247226357460022,0.03406690061092377,-1.2877178192138672,0,0,[],2010-11-19 00:00:00,,2010-11-19,,1,11.0,0,global investors sell net 2 18 billion rupees of indian stocks
46,1630,1630,563873,13966854,https://www.bloomberg.com/news/articles/2010-11-19/japan-s-bonds-fall-as-stock-gains-gdp-growth-sap-safety-demand,neutral,Japan’s ... Demand,bloomberg,2010,0,1,,,1.8369168043136597,-1.1993693113327026,-0.9989225268363953,0,0,[],2010-11-19 00:00:00,,2010-11-19,,1,11.0,0,japan s bonds fall as stock gains gdp growth sap safety demand
47,1631,1631,563874,13967318,https://www.bloomberg.com/news/articles/2010-11-23/microsoft-s-record-low-coupon-fed-spark-buyers-strike-credit-markets,sadness,Microsoft ... Markets,bloomberg,2010,-1,1,,,0.13042894005775452,1.569745421409607,-1.4067703485488892,0,0,[],2010-11-23 00:00:00,,2010-11-23,,1,11.0,0,microsoft s record low coupon fed spark buyers strike credit markets
48,1632,1632,563875,13969755,https://www.bloomberg.com/news/articles/2010-12-08/global-investors-sell-net-4-2-billion-rupees-of-indian-stocks,neutral,Global ... Stocks,bloomberg,2010,0,1,,,1.23863685131073,-0.028754694387316704,-1.3841303586959839,0,0,[],2010-12-08 00:00:00,,2010-12-08,,1,12.0,0,global investors sell net 4 2 billion rupees of indian stocks
49,1633,1633,563876,13970513,https://www.bloomberg.com/news/articles/2010-12-14/best-buy-profit-misses-analysts-estimates-as-u-s-sales-drop-shares-fall,neutral,Best ... Forecast,bloomberg,2010,0,1,,,0.8969276547431946,-0.2901792526245117,-0.7845395803451538,0,0,[],2010-12-14 00:00:00,,2010-12-14,,1,12.0,0,best buy profit misses analysts estimates as u s sales drop shares fall
50,1634,1634,563877,13970655,https://www.bloomberg.com/news/articles/2010-12-15/fed-signals-stronger-economy-won-t-slow-plan-to-buy-600-billion-in-bonds,neutral,Fed ... Stimulus,bloomberg,2010,0,1,,,0.7203280925750732,0.11235710978507996,-1.1601672172546387,0,0,[],2010-12-15 00:00:00,,2010-12-15,,1,12.0,0,fed signals stronger economy won t slow plan to buy 600 billion in bonds
51,1635,1635,563878,13971532,https://www.bloomberg.com/news/articles/2010-12-21/stocks-commodities-climb-on-economic-growth-outlook-euro-pares-advance,neutral,S&P ... Advance,bloomberg,2010,0,1,,,-0.6292903423309326,1.701297640800476,-0.6161181926727295,0,0,[],2010-12-21 00:00:00,,2010-12-21,,1,12.0,0,stocks commodities climb on economic growth outlook euro pares advance
52,1636,1636,563879,13971696,https://www.bloomberg.com/news/articles/2010-12-22/global-investors-buy-net-2-25-billion-rupees-of-indian-stocks,neutral,Global ... Stocks,bloomberg,2010,0,1,,,1.3086258172988892,-0.12703236937522888,-1.074592113494873,0,0,[],2010-12-22 00:00:00,,2010-12-22,,1,12.0,0,global investors buy net 2 25 billion rupees of indian stocks
53,1637,1637,563880,13971869,https://www.bloomberg.com/news/articles/2010-12-23/global-investors-sell-net-237-million-rupees-of-indian-stocks,neutral,Global ... Stocks,bloomberg,2010,0,1,,,1.567315936088562,-0.6435661315917969,-1.2743254899978638,0,0,[],2010-12-23 00:00:00,,2010-12-23,,1,12.0,0,global investors sell net 237 million rupees of indian stocks
54,1638,1638,563881,13971994,https://www.bloomberg.com/news/articles/2010-12-24/global-investors-sell-net-999-million-rupees-of-indian-stocks,neutral,Global ... Stocks,bloomberg,2010,0,1,,,1.3986560106277466,-0.20895853638648987,-1.2666441202163696,0,0,[],2010-12-24 00:00:00,,2010-12-24,,1,12.0,0,global investors sell net 999 million rupees of indian stocks
55,1639,1639,563882,13972612,https://www.bloomberg.com/news/articles/2010-12-30/japan-s-stocks-fall-after-dollar-weakens-nomura-research-drops-on-outlook,sadness,Japan’s ... Losses,bloomberg,2010,-1,1,,,1.4990891218185425,-0.22723090648651123,-1.2820249795913696,0,0,[],2010-12-30 00:00:00,,2010-12-30,,1,12.0,0,japan s stocks fall after dollar weakens nomura research drops on outlook
56,1640,1640,563883,13974838,https://www.bloomberg.com/news/articles/2011-01-20/global-investors-sell-net-2-08-billion-rupees-of-indian-stocks,neutral,Global ... Stocks,bloomberg,2011,0,1,,,1.127278208732605,0.2694295048713684,-1.2959930896759033,0,0,[],2011-01-20 00:00:00,,2011-01-20,,1,1.0,0,global investors sell net 2 08 billion rupees of indian stocks
57,1641,1641,563884,13975897,https://www.bloomberg.com/news/articles/2011-01-31/global-investors-sell-net-5-92-billion-rupees-of-indian-stocks,neutral,Global ... Stocks,bloomberg,2011,0,1,,,1.4298661947250366,-0.25003212690353394,-1.1977156400680542,0,0,[],2011-01-31 00:00:00,,2011-01-31,,1,1.0,0,global investors sell net 5 92 billion rupees of indian stocks
58,1642,1642,563885,13981381,https://www.bloomberg.com/news/articles/2011-03-21/global-investors-sell-net-4-55-billion-rupees-of-indian-stocks,neutral,Global ... Stocks,bloomberg,2011,0,1,,,1.3810011148452759,-0.13527615368366241,-1.3401492834091187,0,0,[],2011-03-21 00:00:00,,2011-03-21,,1,3.0,0,global investors sell net 4 55 billion rupees of indian stocks
59,1643,1643,563886,13981711,https://www.bloomberg.com/news/articles/2011-03-24/global-investors-buy-net-3-93-billion-rupees-of-indian-stocks,neutral,Global ... Stocks,bloomberg,2011,0,1,,,0.9631544351577759,0.35504278540611267,-1.0763200521469116,0,0,[],2011-03-24 00:00:00,,2011-03-24,,1,3.0,0,global investors buy net 3 93 billion rupees of indian stocks
60,1644,1644,563887,13983726,https://www.bloomberg.com/news/articles/2011-04-13/foreign-investors-sell-net-4-75-billion-rupees-of-indian-stocks,neutral,Foreign ... Stocks,bloomberg,2011,0,1,,,1.4511903524398804,-0.33215901255607605,-1.4479671716690063,0,0,[],2011-04-13 00:00:00,,2011-04-13,,1,4.0,0,foreign investors sell net 4 75 billion rupees of indian stocks
61,1645,1645,563888,13984276,https://www.bloomberg.com/news/articles/2011-04-18/foreign-investors-buy-net-1-84-billion-rupees-of-indian-stocks,neutral,Foreign ... Stocks,bloomberg,2011,0,1,,,1.3949564695358276,-0.3075348734855652,-1.070355772972107,0,0,[],2011-04-18 00:00:00,,2011-04-18,,1,4.0,0,foreign investors buy net 1 84 billion rupees of indian stocks
62,1646,1646,563889,13985310,https://www.bloomberg.com/news/articles/2011-04-27/foreign-investors-sell-net-1-49-billion-rupees-of-indian-stocks,neutral,Foreign ... Stocks,bloomberg,2011,0,1,,,1.319750428199768,-0.42224687337875366,-1.1038753986358643,0,0,[],2011-04-27 00:00:00,,2011-04-27,,1,4.0,0,foreign investors sell net 1 49 billion rupees of indian stocks
63,1647,1647,563890,13985361,https://www.bloomberg.com/news/articles/2011-04-27/asian-stocks-rise-on-growth-outlook-earnings-dollar-falls-silver-gains,neutral,U.S. ... Rates,bloomberg,2011,0,1,,,-0.29021739959716797,1.5535296201705933,-1.0859781503677368,0,0,[],2011-04-27 00:00:00,,2011-04-27,,1,4.0,0,asian stocks rise on growth outlook earnings dollar falls silver gains
64,1648,1648,563891,13988272,https://www.bloomberg.com/news/articles/2011-05-24/foreign-investors-sell-net-1-38-billion-rupees-of-indian-stocks,neutral,Foreign ... Stocks,bloomberg,2011,0,1,,,1.550902009010315,-0.5829728245735168,-1.1740086078643799,0,0,[],2011-05-24 00:00:00,,2011-05-24,,1,5.0,0,foreign investors sell net 1 38 billion rupees of indian stocks
65,1649,1649,563892,13990922,https://www.bloomberg.com/news/articles/2011-06-23/foreign-investors-sell-net-2-68-billion-rupees-of-indian-stocks,neutral,Foreign ... Stocks,bloomberg,2011,0,1,,,1.3112770318984985,-0.2658543586730957,-1.1423101425170898,0,0,[],2011-06-23 00:00:00,,2011-06-23,,1,6.0,0,foreign investors sell net 2 68 billion rupees of indian stocks
66,1650,1650,563893,13996826,https://www.bloomberg.com/news/articles/2011-08-18/china-mobile-first-half-net-income-rises-6-4-percent-to-61-3-billion-yuan,joy,China ... Yuan,bloomberg,2011,1,1,,,1.1684012413024902,-0.31103062629699707,-0.7350534200668335,0,0,[],2011-08-18 00:00:00,,2011-08-18,,1,8.0,0,china mobile first half net income rises 6 4 percent to 61 3 billion yuan
67,1651,1651,563894,14003951,https://www.bloomberg.com/news/articles/2011-10-25/china-s-stocks-drop-on-earnings-growth-outlook-led-by-banks-developers,neutral,China ... Months,bloomberg,2011,0,1,,,1.5391923189163208,-0.5821529626846313,-1.1110148429870605,0,0,[],2011-10-25 00:00:00,,2011-10-25,,1,10.0,0,china s stocks drop on earnings growth outlook led by banks developers
68,1652,1652,563796,13883747,https://www.bloomberg.com/news/articles/2012-01-19/banks-flush-with-623-billion-ecb-cash-beating-sovereigns-credit-markets,neutral,Banks ... Markets,bloomberg,2012,0,1,,,-0.28997594118118286,1.4284148216247559,-0.544809103012085,0,0,[],2012-01-19 00:00:00,,2012-01-19,,1,1.0,0,banks flush with 623 billion ecb cash beating sovereigns credit markets
69,1653,1653,563797,13884735,https://www.bloomberg.com/news/articles/2012-01-26/asia-stocks-oil-rise-as-fed-signals-low-rates-new-zealand-dollar-gains,neutral,Treasuries ... Drop,bloomberg,2012,0,1,,,1.4014748334884644,-0.6245105266571045,-1.1563271284103394,0,0,[],2012-01-26 00:00:00,,2012-01-26,,1,1.0,0,asia stocks oil rise as fed signals low rates new zealand dollar gains
