,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,url,emotion,headline,source,yr,sentiment,rel,short_title,full_title,neg_full,neu_full,pos_full,our_sentiment,agreement,time,url_regex,url_regex1,url_time,url_time1,has_date,month,has_headline,headline_regex
10,26632,26632,5820,1670040,https://www.wsj.com/articles/hon-hai-posts-41-net-profit-rise-1376393668?tesla=y,joy,Hon ... 41%,wsj,2013,1,1,,,-0.6584576368331909,1.836376667022705,-0.9687728881835938,0,0,,,,,2013-08-13,1,8.0,0,hon hai posts 41 net profit rise 1376393668?tesla=y
11,26633,26633,5821,1670191,https://www.wsj.com/articles/new-zealand-dollar-weaker-vs-us-dollar-1376457040?tesla=y,neutral,New ... Dollar,wsj,2013,0,1,,,-1.1675947904586792,1.9170918464660645,-0.6768366694450378,0,0,,,,,2013-08-14,1,8.0,0,new zealand dollar weaker vs us dollar 1376457040?tesla=y
12,26634,26634,5822,1670333,https://www.wsj.com/articles/california-sells-55-billion-in-bonds-1376596126?tesla=y,sadness,California ... Bonds,wsj,2013,-1,1,,,-0.49665892124176025,2.0791451930999756,-1.2845988273620605,0,0,,,,,2013-08-15,1,8.0,0,california sells 55 billion in bonds 1376596126?tesla=y
13,26635,26635,5823,1670393,https://www.wsj.com/articles/dell-profit-falls-72-sales-flat-1376598384?tesla=y,sadness,Dell ... Flat,wsj,2013,-1,1,,,-0.7278679609298706,2.0806705951690674,-0.7005974054336548,0,0,,,,,2013-08-15,1,8.0,0,dell profit falls 72 sales flat 1376598384?tesla=y
14,26636,26636,5824,1670762,https://www.wsj.com/articles/blackstone-realestate-fund-offers-to-buy-hong-kongs-tysan-holdings-for-hk25-billion-1376930200?tesla=y,neutral,Blackstone ... Billion,wsj,2013,0,1,,,-0.32753443717956543,1.8563913106918335,-1.2782864570617676,0,0,,,,,2013-08-19,1,8.0,0,blackstone realestate fund offers to buy hong kongs tysan holdings for hk25 billion 1376930200?tesla=y
15,26637,26637,5825,1670808,https://www.wsj.com/articles/saks-earnings-flat-sales-higher-costs-1376917447?tesla=y,sadness,Saks ... Costs,wsj,2013,-1,1,,,-0.7472866773605347,1.874250888824463,-0.7410197854042053,0,0,,,,,2013-08-19,1,8.0,0,saks earnings flat sales higher costs 1376917447?tesla=y
16,26638,26638,5826,1670868,https://www.wsj.com/articles/urban-outfitters-earnings-higher-sales-wider-margins-1376945244?tesla=y,neutral,Urban ... Margins,wsj,2013,0,1,,,-0.6108942627906799,1.8604856729507446,-1.0207992792129517,0,0,,,,,2013-08-19,1,8.0,0,urban outfitters earnings higher sales wider margins 1376945244?tesla=y
17,26639,26639,5827,1670870,https://www.wsj.com/articles/canadian-dollar-ends-slightly-lower-in-quiet-trading-1376943794?tesla=y,neutral,Canadian ... Trading,wsj,2013,0,1,,,-0.8166891932487488,2.1694164276123047,-1.3449937105178833,0,0,,,,,2013-08-19,1,8.0,0,canadian dollar ends slightly lower in quiet trading 1376943794?tesla=y
18,26640,26640,5828,1670941,https://www.wsj.com/articles/canadian-dollar-weakens-to-2week-low-as-global-growth-concerns-mount-1377031880?tesla=y,fear,Canadian ... Mount,wsj,2013,-1,1,,,-0.5581487417221069,1.8311008214950562,-0.9191821813583374,0,0,,,,,2013-08-20,1,8.0,0,canadian dollar weakens to 2week low as global growth concerns mount 1377031880?tesla=y
19,26641,26641,5829,1670996,https://www.wsj.com/articles/mexican-peso-emergingmarket-currencies-bounce-back-modestly-1377020671?tesla=y,neutral,Mexican ... Modestly,wsj,2013,0,1,,,-0.5806641578674316,2.1752023696899414,-1.2233914136886597,0,0,,,,,2013-08-20,1,8.0,0,mexican peso emergingmarket currencies bounce back modestly 1377020671?tesla=y
20,26642,26642,5830,1671131,https://www.wsj.com/articles/toll-brothers-earnings-home-builders-sales-growth-continues-1377096229?tesla=y,neutral,Toll ... Continues,wsj,2013,0,1,,,-0.41666847467422485,2.010951280593872,-1.1362303495407104,0,0,,,,,2013-08-21,1,8.0,0,toll brothers earnings home builders sales growth continues 1377096229?tesla=y
21,26643,26643,5831,1671148,https://www.wsj.com/articles/indian-outsourcing-firms-gain-as-rupee-falls-1377107534?tesla=y,joy,Indian ... Falls,wsj,2013,1,1,,,-0.5518796443939209,1.8331648111343384,-1.1452081203460693,0,0,,,,,2013-08-21,1,8.0,0,indian outsourcing firms gain as rupee falls 1377107534?tesla=y
22,26644,26644,5832,1671184,https://www.wsj.com/articles/china-yuan-slightly-stronger-following-central-bank-guidance-1377077957?tesla=y,neutral,China ... Guidance,wsj,2013,0,1,,,-0.08703389763832092,1.9756883382797241,-1.5167382955551147,0,0,,,,,2013-08-21,1,8.0,0,china yuan slightly stronger following central bank guidance 1377077957?tesla=y
23,26645,26645,5833,1671256,https://www.wsj.com/articles/new-zealand-dollar-down-late-as-us-dollar-sees-broad-strength-1377064550?tesla=y,neutral,New ... Strength,wsj,2013,0,1,,,-0.8516291379928589,2.0167293548583984,-1.101900577545166,0,0,,,,,2013-08-21,1,8.0,0,new zealand dollar down late as us dollar sees broad strength 1377064550?tesla=y
24,26646,26646,5834,1671320,https://www.wsj.com/articles/gap-earnings-profit-sales-outlook-rise-1377205380?tesla=y,joy,Gap ... Slump,wsj,2013,1,1,,,-0.5175497531890869,2.144413948059082,-1.2817715406417847,0,0,,,,,2013-08-22,1,8.0,0,gap earnings profit sales outlook rise 1377205380?tesla=y
25,26647,26647,5835,1671356,https://www.wsj.com/articles/fortescue-backs-away-from-us4-billion-port-rail-stake-sale-1377160453?tesla=y,fear,Fortescue ... Sale,wsj,2013,-1,1,,,-0.5948638916015625,2.040811777114868,-1.2891136407852173,0,0,,,,,2013-08-22,1,8.0,0,fortescue backs away from us4 billion port rail stake sale 1377160453?tesla=y
26,26648,26648,5836,1671380,https://www.wsj.com/articles/canadian-dollar-lower-as-weak-data-contribute-to-negative-tone-1377202434?tesla=y,neutral,Canadian ... Tone,wsj,2013,0,1,,,-0.028131503611803055,1.2354793548583984,-1.2477412223815918,0,0,,,,,2013-08-22,1,8.0,0,canadian dollar lower as weak data contribute to negative tone 1377202434?tesla=y
27,26649,26649,5837,1671414,https://www.wsj.com/articles/fed-minutes-deliver-fresh-blow-to-emerging-markets-1377161381?tesla=y,neutral,Fed ... Markets,wsj,2013,0,1,,,-0.8300400972366333,2.1208512783050537,-1.2783551216125488,0,0,,,,,2013-08-22,1,8.0,0,fed minutes deliver fresh blow to emerging markets 1377161381?tesla=y
28,26650,26650,5838,1671422,https://www.wsj.com/articles/abercrombie-fitch-profit-down-33-issues-dim-outlook-1377174220?tesla=y,sadness,Abercrombie ... Outlook,wsj,2013,-1,1,,,-0.562294065952301,2.1401755809783936,-1.426167607307434,0,0,,,,,2013-08-22,1,8.0,0,abercrombie fitch profit down 33 issues dim outlook 1377174220?tesla=y
29,26651,26651,5839,1671427,https://www.wsj.com/articles/gamestop-earnings-lower-profit-but-improved-outlook-1377179318?tesla=y,sadness,GameStop ... Outlook,wsj,2013,-1,1,,,0.4067656695842743,1.1826955080032349,-1.6399345397949219,0,0,,,,,2013-08-22,1,8.0,0,gamestop earnings lower profit but improved outlook 1377179318?tesla=y
30,26652,26652,5840,1671515,https://www.wsj.com/articles/german-gdp-growth-gains-steam-1377249182?tesla=y,neutral,German ... Steam,wsj,2013,0,1,,,-0.5642297863960266,1.874754548072815,-1.0786755084991455,0,0,,,,,2013-08-23,1,8.0,0,german gdp growth gains steam 1377249182?tesla=y
31,26653,26653,5841,1671542,https://www.wsj.com/articles/canadian-dollar-strengthens-modestly-after-weak-us-home-sales-data-1377289070?tesla=y,neutral,Canadian ... Data,wsj,2013,0,1,,,-0.5778135061264038,1.9995113611221313,-1.1466833353042603,0,0,,,,,2013-08-23,1,8.0,0,canadian dollar strengthens modestly after weak us home sales data 1377289070?tesla=y
32,26654,26654,5842,1671742,https://www.wsj.com/articles/china-construction-banks-net-profit-rises-1377440555?tesla=y,joy,China ... Rises,wsj,2013,1,1,,,-0.24658949673175812,1.6933863162994385,-1.201570749282837,0,0,,,,,2013-08-25,1,8.0,0,china construction banks net profit rises 1377440555?tesla=y
33,26655,26655,5843,1671914,https://www.wsj.com/articles/indian-shares-end-slightly-higher-1377521925?tesla=y,neutral,Indian ... Higher,wsj,2013,0,1,,,-0.6022031307220459,2.1503541469573975,-1.2426295280456543,0,0,,,,,2013-08-26,1,8.0,0,indian shares end slightly higher 1377521925?tesla=y
34,26656,26656,5844,1672044,https://www.wsj.com/articles/tiffany-earnings-jeweler-raises-outlook-as-margins-widen-1377607042?tesla=y,neutral,Tiffany ... Widen,wsj,2013,0,1,,,-0.5130620002746582,2.0787875652313232,-1.2941728830337524,0,0,,,,,2013-08-27,1,8.0,0,tiffany earnings jeweler raises outlook as margins widen 1377607042?tesla=y
35,26657,26657,5845,1672051,https://www.wsj.com/articles/australian-miners-cut-dividends-as-commodity-prices-fall-1377598894?tesla=y,neutral,Australian ... Fall,wsj,2013,0,1,,,0.3830978274345398,1.240110993385315,-1.7211302518844604,0,0,,,,,2013-08-27,1,8.0,0,australian miners cut dividends as commodity prices fall 1377598894?tesla=y
36,26658,26658,5846,1672138,https://www.wsj.com/articles/woolworths-forecasts-higher-profit-1377684714?tesla=y,joy,Woolworths ... Profit,wsj,2013,1,1,,,-0.037503935396671295,1.2505179643630981,-0.7583455443382263,0,0,,,,,2013-08-28,1,8.0,0,woolworths forecasts higher profit 1377684714?tesla=y
37,26659,26659,5847,1672150,https://www.wsj.com/articles/brownforman-earnings-higher-costs-offset-revenue-rise-1377695010?tesla=y,neutral,Brown-Forman ... Rise,wsj,2013,0,1,,,-0.6998652219772339,2.0543246269226074,-0.988404393196106,0,0,,,,,2013-08-28,1,8.0,0,brownforman earnings higher costs offset revenue rise 1377695010?tesla=y
38,26660,26660,5848,1672274,https://www.wsj.com/articles/rongsheng-earnings-shipbuilders-cash-position-weakens-1377703071?tesla=y,sadness,Rongsheng ... Weakens,wsj,2013,-1,1,,,-0.5420604944229126,1.891036868095398,-1.2428431510925293,0,0,,,,,2013-08-28,1,8.0,0,rongsheng earnings shipbuilders cash position weakens 1377703071?tesla=y
39,26661,26661,5849,1672312,https://www.wsj.com/articles/indian-rupee-shares-gain-after-central-bank-move-1377753788?tesla=y,neutral,Rupee ... Strength,wsj,2013,0,1,,,0.103817880153656,1.513656497001648,-1.466878056526184,0,0,,,,,2013-08-29,1,8.0,0,indian rupee shares gain after central bank move 1377753788?tesla=y
40,26662,26662,5850,1672326,https://www.wsj.com/articles/rbc-posts-higher-profit-hikes-dividend-1377780992?tesla=y,joy,RBC ... Dividend,wsj,2013,1,1,,,-0.06752873957157135,1.4338774681091309,-1.2119667530059814,0,0,,,,,2013-08-29,1,8.0,0,rbc posts higher profit hikes dividend 1377780992?tesla=y
41,26663,26663,5851,1672482,https://www.wsj.com/articles/greek-banks-post-mixed-secondquarter-results-1377886611?tesla=y,sadness,Greek ... Results,wsj,2013,-1,1,,,-0.4076314866542816,1.0141783952713013,-0.508306086063385,0,0,,,,,2013-08-30,1,8.0,0,greek banks post mixed secondquarter results 1377886611?tesla=y
42,26664,26664,5852,1672560,https://www.wsj.com/articles/indian-shares-end-higher-rupee-gains-1377870930?tesla=y,neutral,Indian ... Gains,wsj,2013,0,1,,,-0.228540301322937,1.599913239479065,-1.260363221168518,0,0,,,,,2013-08-30,1,8.0,0,indian shares end higher rupee gains 1377870930?tesla=y
43,26665,26665,5853,1672750,https://www.wsj.com/articles/indian-shares-end-higher-rupee-weakens-1378122396?tesla=y,neutral,Indian ... Weakens,wsj,2013,0,1,,,-0.4599694013595581,2.041428327560425,-1.4666393995285034,0,0,,,,,2013-09-02,1,9.0,0,indian shares end higher rupee weakens 1378122396?tesla=y
44,26666,26666,5854,1672781,https://www.wsj.com/articles/euro-zone-grows-stronger-bonds-1378127074?tesla=y,neutral,Euro ... Bonds,wsj,2013,0,1,,,-0.7726813554763794,2.1811728477478027,-1.202689290046692,0,0,,,,,2013-09-02,1,9.0,0,euro zone grows stronger bonds 1378127074?tesla=y
45,26667,26667,5855,1672881,https://www.wsj.com/articles/norway-oil-minister-proposes-carving-out-realestate-fund-from-750-billion-oil-fund-1378232085?tesla=y,neutral,Norway ... Fund,wsj,2013,0,1,,,-0.5996431112289429,2.2217934131622314,-1.4679261445999146,0,0,,,,,2013-09-03,1,9.0,0,norway oil minister proposes carving out realestate fund from 750 billion oil fund 1378232085?tesla=y
46,26668,26668,5856,1672975,https://www.wsj.com/articles/us-stock-futures-up-ahead-of-ism-microsoft-in-focus-1378205127?tesla=y,neutral,Stocks ... Higher,wsj,2013,0,1,,,-0.6163018941879272,2.257183790206909,-1.3204869031906128,0,0,,,,,2013-09-03,1,9.0,0,us stock futures up ahead of ism microsoft in focus 1378205127?tesla=y
47,26669,26669,5857,1673066,https://www.wsj.com/articles/dollar-general-earnings-profit-rises-15-on-strong-sales-1378297500?tesla=y,neutral,Trading ... General,wsj,2013,0,1,,,-0.41067907214164734,1.7321007251739502,-1.0629578828811646,0,0,,,,,2013-09-04,1,9.0,0,dollar general earnings profit rises 15 on strong sales 1378297500?tesla=y
48,26670,26670,5858,1673085,https://www.wsj.com/articles/jumbo-mortgage-rates-fall-below-traditional-ones-1378338068?tesla=y,neutral,Jumbo' ... Ones,wsj,2013,0,1,,,0.19075925648212433,1.4125844240188599,-1.453373670578003,0,0,,,,,2013-09-04,1,9.0,0,jumbo mortgage rates fall below traditional ones 1378338068?tesla=y
49,26671,26671,5859,1673488,https://www.wsj.com/articles/smithfield-foods-earnings-weak-exports-take-toll-1378477450?tesla=y,neutral,U.S. ... Takeover,wsj,2013,0,1,,,-0.4559144079685211,1.5444146394729614,-0.8413819670677185,0,0,,,,,2013-09-06,1,9.0,0,smithfield foods earnings weak exports take toll 1378477450?tesla=y
50,26672,26672,5860,1673571,https://www.wsj.com/articles/estate-plans-shift-focus-to-income-taxes-1378474819?tesla=y,neutral,Estate ... Taxes,wsj,2013,0,1,,,0.000737867783755064,1.340000867843628,-1.2166333198547363,0,0,,,,,2013-09-06,1,9.0,0,estate plans shift focus to income taxes 1378474819?tesla=y
51,26673,26673,5861,1673796,https://www.wsj.com/articles/tokyo-stocks-surge-leading-asian-shares-higher-1378691240?tesla=y,neutral,"Shanghai, ... Rally",wsj,2013,0,1,,,-0.7175852060317993,1.9913287162780762,-0.8489780426025391,0,0,,,,,2013-09-09,1,9.0,0,tokyo stocks surge leading asian shares higher 1378691240?tesla=y
52,26674,26674,5862,1674400,https://www.wsj.com/articles/us-bancorp-cuts-growth-forecast-as-mortgages-slow-1379016613?tesla=y,sadness,U.S. ... Slow,wsj,2013,-1,1,,,-0.1347167193889618,1.2719441652297974,-1.1559395790100098,0,0,,,,,2013-09-12,1,9.0,0,us bancorp cuts growth forecast as mortgages slow 1379016613?tesla=y
53,26675,26675,5863,1674435,https://www.wsj.com/articles/kroger-earnings-sales-growth-continues-1378995943?tesla=y,neutral,Kroger ... Continues,wsj,2013,0,1,,,-0.7621438503265381,2.113504648208618,-1.0387496948242188,0,0,,,,,2013-09-12,1,9.0,0,kroger earnings sales growth continues 1378995943?tesla=y
54,26676,26676,5864,1674505,https://www.wsj.com/articles/lululemon-earnings-yogagear-maker-cuts-outlook-1378988257?tesla=y,sadness,Lululemon ... Recall,wsj,2013,-1,1,,,-0.808368980884552,2.055666446685791,-1.2840170860290527,0,0,,,,,2013-09-12,1,9.0,0,lululemon earnings yogagear maker cuts outlook 1378988257?tesla=y
55,26677,26677,5865,1674506,https://www.wsj.com/articles/global-derivatives-rules-fall-short-fed-official-1379004305?tesla=y,neutral,Global ... Official,wsj,2013,0,1,,,0.27109020948410034,1.179150938987732,-1.4366637468338013,0,0,,,,,2013-09-12,1,9.0,0,global derivatives rules fall short fed official 1379004305?tesla=y
56,26678,26678,5866,1674829,https://www.wsj.com/articles/stock-futures-get-asia-lift-ahead-of-retail-sales-1376389067?tesla=y,neutral,Stocks ... Wheels,wsj,2013,0,1,,,-0.5587096214294434,1.7795289754867554,-0.9043200016021729,0,0,,,,,2013-08-13,1,8.0,0,stock futures get asia lift ahead of retail sales 1376389067?tesla=y
57,26679,26679,5867,1675034,https://www.wsj.com/articles/summerss-fed-withdrawal-shakes-up-global-markets-1379318777?tesla=y,joy,Summers's ... Markets,wsj,2013,1,1,,,-0.06389559060335159,1.6021530628204346,-1.2830592393875122,0,0,,,,,2013-09-16,1,9.0,0,summerss fed withdrawal shakes up global markets 1379318777?tesla=y
58,26680,26680,5868,1675093,https://www.wsj.com/articles/microsoft-boosts-dividend-sets-40-billion-share-buyback-1379424328?tesla=y,neutral,Microsoft ... Buyback,wsj,2013,0,1,,,-0.4718021750450134,1.9201797246932983,-1.322730541229248,0,0,,,,,2013-09-17,1,9.0,0,microsoft boosts dividend sets 40 billion share buyback 1379424328?tesla=y
59,26681,26681,5869,1675115,https://www.wsj.com/articles/microsoft-buys-back-earnings-growth-1379445968?tesla=y,neutral,Microsoft ... Growth,wsj,2013,0,1,,,-0.8131911754608154,2.0234570503234863,-1.15420401096344,0,0,,,,,2013-09-17,1,9.0,0,microsoft buys back earnings growth 1379445968?tesla=y
60,26682,26682,5870,1675199,https://www.wsj.com/articles/investors-sell-dollar-ahead-of-fed-taper-decision-1379439242?tesla=y,fear,Investors ... Decision,wsj,2013,-1,1,,,0.2491399496793747,1.3063219785690308,-1.8171364068984985,0,0,,,,,2013-09-17,1,9.0,0,investors sell dollar ahead of fed taper decision 1379439242?tesla=y
61,26683,26683,5871,1675208,https://www.wsj.com/articles/asian-shares-fall-ahead-of-fed-meeting-1379382012?tesla=y,neutral,Asian ... Meeting,wsj,2013,0,1,,,0.21495307981967926,1.1277111768722534,-1.6540197134017944,0,0,,,,,2013-09-17,1,9.0,0,asian shares fall ahead of fed meeting 1379382012?tesla=y
62,26684,26684,5872,1675231,https://www.wsj.com/articles/indian-shares-end-higher-ahead-of-fed-meeting-1379419851?tesla=y,neutral,Indian ... Meeting,wsj,2013,0,1,,,-0.7615382671356201,1.8101710081100464,-0.7551392912864685,0,0,,,,,2013-09-17,1,9.0,0,indian shares end higher ahead of fed meeting 1379419851?tesla=y
63,26685,26685,5873,1675239,https://www.wsj.com/articles/treasury-prices-rise-ahead-of-expected-fed-taper-1379440159?tesla=y,neutral,Treasury ... Taper,wsj,2013,0,1,,,-0.4068603217601776,1.8168376684188843,-1.2767468690872192,0,0,,,,,2013-09-17,1,9.0,0,treasury prices rise ahead of expected fed taper 1379440159?tesla=y
64,26686,26686,5874,1675367,https://www.wsj.com/articles/asian-shares-mostly-lower-ahead-of-fed-announcement-1379472409?tesla=y,neutral,Asian ... Announcement,wsj,2013,0,1,,,-0.28247928619384766,1.5822017192840576,-1.11111319065094,0,0,,,,,2013-09-18,1,9.0,0,asian shares mostly lower ahead of fed announcement 1379472409?tesla=y
65,26687,26687,5875,1675374,https://www.wsj.com/articles/general-mills-earnings-profit-slips-amid-yearearlier-gain-1379504909?tesla=y,neutral,General ... Gain,wsj,2013,0,1,,,-0.6470598578453064,1.9982761144638062,-1.4041173458099365,0,0,,,,,2013-09-18,1,9.0,0,general mills earnings profit slips amid yearearlier gain 1379504909?tesla=y
66,26688,26688,5876,1675475,https://www.wsj.com/articles/fedex-earnings-profit-up-65-on-higher-margins-groundshipping-strength-1379506057?tesla=y,joy,FedEx ... Grow,wsj,2013,1,1,,,-0.1773768812417984,1.6186366081237793,-1.2182843685150146,0,0,,,,,2013-09-18,1,9.0,0,fedex earnings profit up 65 on higher margins groundshipping strength 1379506057?tesla=y
67,26689,26689,5877,1675488,https://www.wsj.com/articles/us-stock-futures-edge-higher-before-fed-decision-1379502137?tesla=y,neutral,Stocks ... Statement,wsj,2013,0,1,,,-0.5399318337440491,1.684059977531433,-0.966258704662323,0,0,,,,,2013-09-18,1,9.0,0,us stock futures edge higher before fed decision 1379502137?tesla=y
68,26690,26690,5878,1675495,https://www.wsj.com/articles/cooper-tires-proposed-sale-to-indian-rival-losing-air-1379629503?tesla=y,neutral,Cooper ... Air,wsj,2013,0,1,,,-0.37396275997161865,2.0037105083465576,-1.0968672037124634,0,0,,,,,2013-09-19,1,9.0,0,cooper tires proposed sale to indian rival losing air 1379629503?tesla=y
69,26691,26691,5879,1675551,https://www.wsj.com/articles/irish-economy-returns-to-growth-1379587585?tesla=y,neutral,Irish ... Growth,wsj,2013,0,1,,,-0.994526743888855,2.0731053352355957,-1.0471750497817993,0,0,,,,,2013-09-19,1,9.0,0,irish economy returns to growth 1379587585?tesla=y
70,26692,26692,5880,1675555,https://www.wsj.com/articles/indias-ongc-and-shell-buy-brazil-oil-field-stake-blocking-a-sinochem-bid-1379591783?tesla=y,neutral,India's ... Stake,wsj,2013,0,1,,,-0.6721775531768799,2.152617931365967,-1.2830591201782227,0,0,,,,,2013-09-19,1,9.0,0,indias ongc and shell buy brazil oil field stake blocking a sinochem bid 1379591783?tesla=y
71,26693,26693,5881,1675560,https://www.wsj.com/articles/rite-aid-earnings-drugstore-chain-lifts-outlook-1379592394?tesla=y,neutral,Rite ... Outlook,wsj,2013,0,1,,,-0.48741602897644043,1.999501347541809,-1.2593306303024292,0,0,,,,,2013-09-19,1,9.0,0,rite aid earnings drugstore chain lifts outlook 1379592394?tesla=y
72,26694,26694,5882,1675562,https://www.wsj.com/articles/conagra-earnings-profit-drops-42-on-consumer-unit-weakness-1379593156?tesla=y,sadness,ConAgra ... Weakness,wsj,2013,-1,1,,,-0.22650739550590515,1.827407956123352,-1.3353537321090698,0,0,,,,,2013-09-19,1,9.0,0,conagra earnings profit drops 42 on consumer unit weakness 1379593156?tesla=y
73,26695,26695,5883,1675737,https://www.wsj.com/articles/canada-posts-soft-august-inflation-data-1379683250?tesla=y,neutral,Canada ... Data,wsj,2013,0,1,,,-0.4928731620311737,1.5507732629776,-0.95057213306427,0,0,,,,,2013-09-20,1,9.0,0,canada posts soft august inflation data 1379683250?tesla=y
74,26696,26696,5884,1675869,https://www.wsj.com/articles/global-stocks-bonds-surge-on-fed-surprise-1379577675?tesla=y,surprise,A ... Fret,wsj,2013,0,1,,,-0.8693211078643799,2.127206563949585,-1.0911403894424438,0,0,,,,,2013-09-20,1,9.0,0,global stocks bonds surge on fed surprise 1379577675?tesla=y
75,26697,26697,5885,1675881,https://www.wsj.com/articles/fitch-cuts-india-growth-forecast-1379667352?tesla=y,neutral,Fitch ... Forecast,wsj,2013,0,1,,,-0.5120297074317932,1.9791005849838257,-1.1321135759353638,0,0,,,,,2013-09-20,1,9.0,0,fitch cuts india growth forecast 1379667352?tesla=y
76,26698,26698,5886,1675886,https://www.wsj.com/articles/indian-shares-drop-as-central-bank-surprises-markets-with-rate-increase-1379674014?tesla=y,surprise,Indian ... Increase,wsj,2013,0,1,,,-0.1899421215057373,1.7124093770980835,-1.228577733039856,0,0,,,,,2013-09-20,1,9.0,0,indian shares drop as central bank surprises markets with rate increase 1379674014?tesla=y
77,26699,26699,5887,1676066,https://www.wsj.com/articles/dollar-edges-higher-against-euro-1379958287?tesla=y,neutral,Dollar ... Rivals,wsj,2013,0,1,,,-0.5775104761123657,1.991594672203064,-1.2116416692733765,0,0,,,,,2013-09-23,1,9.0,0,dollar edges higher against euro 1379958287?tesla=y
78,26700,26700,5888,1676711,https://www.wsj.com/articles/irish-property-prices-rise-signaling-possible-rebound-for-economy-1380200329?tesla=y,neutral,Irish ... Economy,wsj,2013,0,1,,,-0.3473570644855499,1.74681556224823,-1.1812970638275146,0,0,,,,,2013-09-26,1,9.0,0,irish property prices rise signaling possible rebound for economy 1380200329?tesla=y
79,26701,26701,5889,1677150,https://www.wsj.com/articles/healthcare-overhaul-pushes-small-firms-to-lock-in-lower-rates-1380583363?tesla=y,neutral,Health-Care ... Rates,wsj,2013,0,1,,,-0.358227014541626,1.9834917783737183,-1.3489705324172974,0,0,,,,,2013-09-30,1,9.0,0,healthcare overhaul pushes small firms to lock in lower rates 1380583363?tesla=y
